strategy,feature_count_target,n_selected,seed,class_id,class_name,producer_accuracy,user_accuracy,f1,support_true,support_pred
RF_rank_only,35,35,2028,1,Sun coffee,0.7666666666666667,0.8414634146341463,0.8023255813953488,90,82
RF_rank_only,35,35,2028,2,Intercrop coffee,0.9,0.8350515463917526,0.8663101604278075,90,97
RF_rank_only,35,35,2028,3,Newly planted coffee,0.9777777777777777,0.946236559139785,0.9617486338797814,90,93
RF_rank_only,35,35,2028,4,Rubber,0.8888888888888888,0.975609756097561,0.9302325581395349,90,82
RF_rank_only,35,35,2028,5,Partially vegetative,0.9666666666666667,0.9354838709677419,0.9508196721311476,90,93
RF_rank_only,35,35,2028,6,Rice,0.9111111111111111,1.0,0.9534883720930233,90,82
RF_rank_only,35,35,2028,7,Other upland crops,0.9222222222222223,0.9120879120879121,0.9171270718232044,90,91
RF_rank_only,35,35,2028,8,Forest,0.9555555555555556,0.8865979381443299,0.9197860962566844,90,97
RF_rank_only,35,35,2028,9,Water,0.9777777777777777,0.967032967032967,0.9723756906077348,90,91
RF_rank_only,35,35,2028,10,Built,0.9666666666666667,0.9456521739130435,0.956043956043956,90,92
RF_rank_only,40,40,2024,1,Sun coffee,0.8,0.8470588235294118,0.822857142857143,90,85
RF_rank_only,40,40,2024,2,Intercrop coffee,0.9,0.8526315789473684,0.8756756756756757,90,95
RF_rank_only,40,40,2024,3,Newly planted coffee,0.9777777777777777,0.9565217391304348,0.967032967032967,90,92
RF_rank_only,40,40,2024,4,Rubber,0.8888888888888888,0.975609756097561,0.9302325581395349,90,82
RF_rank_only,40,40,2024,5,Partially vegetative,0.9666666666666667,0.9354838709677419,0.9508196721311476,90,93
RF_rank_only,40,40,2024,6,Rice,0.9222222222222223,1.0,0.9595375722543353,90,83
RF_rank_only,40,40,2024,7,Other upland crops,0.9444444444444444,0.9139784946236559,0.9289617486338798,90,93
RF_rank_only,40,40,2024,8,Forest,0.9555555555555556,0.9052631578947369,0.9297297297297298,90,95
RF_rank_only,40,40,2024,9,Water,0.9666666666666667,0.9666666666666667,0.9666666666666667,90,90
RF_rank_only,40,40,2024,10,Built,0.9666666666666667,0.9456521739130435,0.956043956043956,90,92
RF_rank_only,40,40,2025,1,Sun coffee,0.7888888888888889,0.8452380952380952,0.8160919540229884,90,84
RF_rank_only,40,40,2025,2,Intercrop coffee,0.9,0.84375,0.870967741935484,90,96
RF_rank_only,40,40,2025,3,Newly planted coffee,0.9777777777777777,0.946236559139785,0.9617486338797814,90,93
RF_rank_only,40,40,2025,4,Rubber,0.8888888888888888,0.975609756097561,0.9302325581395349,90,82
RF_rank_only,40,40,2025,5,Partially vegetative,0.9555555555555556,0.9347826086956522,0.945054945054945,90,92
RF_rank_only,40,40,2025,6,Rice,0.9222222222222223,1.0,0.9595375722543353,90,83
RF_rank_only,40,40,2025,7,Other upland crops,0.9444444444444444,0.9139784946236559,0.9289617486338798,90,93
RF_rank_only,40,40,2025,8,Forest,0.9555555555555556,0.8958333333333334,0.924731182795699,90,96
RF_rank_only,40,40,2025,9,Water,0.9666666666666667,0.9560439560439561,0.9613259668508287,90,91
RF_rank_only,40,40,2025,10,Built,0.9555555555555556,0.9555555555555556,0.9555555555555556,90,90
RF_rank_only,40,40,2026,1,Sun coffee,0.8,0.8470588235294118,0.822857142857143,90,85
RF_rank_only,40,40,2026,2,Intercrop coffee,0.9,0.8526315789473684,0.8756756756756757,90,95
RF_rank_only,40,40,2026,3,Newly planted coffee,0.9777777777777777,0.9565217391304348,0.967032967032967,90,92
RF_rank_only,40,40,2026,4,Rubber,0.8777777777777778,0.9753086419753086,0.9239766081871346,90,81
RF_rank_only,40,40,2026,5,Partially vegetative,0.9555555555555556,0.9247311827956989,0.9398907103825136,90,93
RF_rank_only,40,40,2026,6,Rice,0.9222222222222223,1.0,0.9595375722543353,90,83
RF_rank_only,40,40,2026,7,Other upland crops,0.9444444444444444,0.9139784946236559,0.9289617486338798,90,93
RF_rank_only,40,40,2026,8,Forest,0.9555555555555556,0.8958333333333334,0.924731182795699,90,96
RF_rank_only,40,40,2026,9,Water,0.9666666666666667,0.9560439560439561,0.9613259668508287,90,91
RF_rank_only,40,40,2026,10,Built,0.9555555555555556,0.945054945054945,0.9502762430939227,90,91
RF_rank_only,40,40,2027,1,Sun coffee,0.8,0.8470588235294118,0.822857142857143,90,85
RF_rank_only,40,40,2027,2,Intercrop coffee,0.9,0.84375,0.870967741935484,90,96
RF_rank_only,40,40,2027,3,Newly planted coffee,0.9777777777777777,0.9565217391304348,0.967032967032967,90,92
RF_rank_only,40,40,2027,4,Rubber,0.8888888888888888,0.975609756097561,0.9302325581395349,90,82
RF_rank_only,40,40,2027,5,Partially vegetative,0.9666666666666667,0.9354838709677419,0.9508196721311476,90,93
RF_rank_only,40,40,2027,6,Rice,0.9222222222222223,1.0,0.9595375722543353,90,83
RF_rank_only,40,40,2027,7,Other upland crops,0.9222222222222223,0.9120879120879121,0.9171270718232044,90,91
RF_rank_only,40,40,2027,8,Forest,0.9555555555555556,0.8865979381443299,0.9197860962566844,90,97
RF_rank_only,40,40,2027,9,Water,0.9666666666666667,0.9666666666666667,0.9666666666666667,90,90
RF_rank_only,40,40,2027,10,Built,0.9666666666666667,0.9560439560439561,0.9613259668508287,90,91
RF_rank_only,40,40,2028,1,Sun coffee,0.7777777777777778,0.8433734939759037,0.8092485549132947,90,83
RF_rank_only,40,40,2028,2,Intercrop coffee,0.9,0.8526315789473684,0.8756756756756757,90,95
RF_rank_only,40,40,2028,3,Newly planted coffee,0.9777777777777777,0.946236559139785,0.9617486338797814,90,93
RF_rank_only,40,40,2028,4,Rubber,0.8888888888888888,0.975609756097561,0.9302325581395349,90,82
RF_rank_only,40,40,2028,5,Partially vegetative,0.9666666666666667,0.925531914893617,0.9456521739130436,90,94
RF_rank_only,40,40,2028,6,Rice,0.9222222222222223,1.0,0.9595375722543353,90,83
RF_rank_only,40,40,2028,7,Other upland crops,0.9333333333333333,0.9032258064516129,0.9180327868852459,90,93
RF_rank_only,40,40,2028,8,Forest,0.9555555555555556,0.8958333333333334,0.924731182795699,90,96
RF_rank_only,40,40,2028,9,Water,0.9666666666666667,0.9560439560439561,0.9613259668508287,90,91
RF_rank_only,40,40,2028,10,Built,0.9555555555555556,0.9555555555555556,0.9555555555555556,90,90
RF_Pearson,20,20,2024,1,Sun coffee,0.7555555555555555,0.8395061728395061,0.7953216374269005,90,81
RF_Pearson,20,20,2024,2,Intercrop coffee,0.8888888888888888,0.8,0.8421052631578948,90,100
RF_Pearson,20,20,2024,3,Newly planted coffee,0.9888888888888889,0.956989247311828,0.9726775956284154,90,93
RF_Pearson,20,20,2024,4,Rubber,0.8666666666666667,0.975,0.9176470588235294,90,80
RF_Pearson,20,20,2024,5,Partially vegetative,0.9555555555555556,0.9247311827956989,0.9398907103825136,90,93
RF_Pearson,20,20,2024,6,Rice,0.9111111111111111,1.0,0.9534883720930233,90,82
RF_Pearson,20,20,2024,7,Other upland crops,0.9444444444444444,0.8947368421052632,0.918918918918919,90,95
RF_Pearson,20,20,2024,8,Forest,0.9555555555555556,0.9052631578947369,0.9297297297297298,90,95
RF_Pearson,20,20,2024,9,Water,0.9666666666666667,0.9666666666666667,0.9666666666666667,90,90
RF_Pearson,20,20,2024,10,Built,0.9666666666666667,0.9560439560439561,0.9613259668508287,90,91
RF_Pearson,20,20,2025,1,Sun coffee,0.7555555555555555,0.8395061728395061,0.7953216374269005,90,81
RF_Pearson,20,20,2025,2,Intercrop coffee,0.8888888888888888,0.8,0.8421052631578948,90,100
RF_Pearson,20,20,2025,3,Newly planted coffee,0.9888888888888889,0.956989247311828,0.9726775956284154,90,93
RF_Pearson,20,20,2025,4,Rubber,0.8666666666666667,0.975,0.9176470588235294,90,80
RF_Pearson,20,20,2025,5,Partially vegetative,0.9555555555555556,0.9347826086956522,0.945054945054945,90,92
RF_Pearson,20,20,2025,6,Rice,0.9222222222222223,1.0,0.9595375722543353,90,83
RF_Pearson,20,20,2025,7,Other upland crops,0.9444444444444444,0.8947368421052632,0.918918918918919,90,95
RF_Pearson,20,20,2025,8,Forest,0.9555555555555556,0.8958333333333334,0.924731182795699,90,96
RF_Pearson,20,20,2025,9,Water,0.9666666666666667,0.9666666666666667,0.9666666666666667,90,90
RF_Pearson,20,20,2025,10,Built,0.9666666666666667,0.9666666666666667,0.9666666666666667,90,90
RF_Pearson,20,20,2026,1,Sun coffee,0.7666666666666667,0.8518518518518519,0.8070175438596491,90,81
RF_Pearson,20,20,2026,2,Intercrop coffee,0.8888888888888888,0.8080808080808081,0.8465608465608466,90,99
RF_Pearson,20,20,2026,3,Newly planted coffee,0.9888888888888889,0.956989247311828,0.9726775956284154,90,93
RF_Pearson,20,20,2026,4,Rubber,0.8666666666666667,0.975,0.9176470588235294,90,80
RF_Pearson,20,20,2026,5,Partially vegetative,0.9555555555555556,0.9247311827956989,0.9398907103825136,90,93
RF_Pearson,20,20,2026,6,Rice,0.9111111111111111,1.0,0.9534883720930233,90,82
RF_Pearson,20,20,2026,7,Other upland crops,0.9444444444444444,0.8854166666666666,0.9139784946236558,90,96
RF_Pearson,20,20,2026,8,Forest,0.9666666666666667,0.90625,0.9354838709677419,90,96
RF_Pearson,20,20,2026,9,Water,0.9666666666666667,0.9666666666666667,0.9666666666666667,90,90
RF_Pearson,20,20,2026,10,Built,0.9666666666666667,0.9666666666666667,0.9666666666666667,90,90
RF_Pearson,20,20,2027,1,Sun coffee,0.7666666666666667,0.8414634146341463,0.8023255813953488,90,82
RF_Pearson,20,20,2027,2,Intercrop coffee,0.8888888888888888,0.8080808080808081,0.8465608465608466,90,99
RF_Pearson,20,20,2027,3,Newly planted coffee,0.9888888888888889,0.956989247311828,0.9726775956284154,90,93
RF_Pearson,20,20,2027,4,Rubber,0.8666666666666667,0.975,0.9176470588235294,90,80
RF_Pearson,20,20,2027,5,Partially vegetative,0.9555555555555556,0.9247311827956989,0.9398907103825136,90,93
RF_Pearson,20,20,2027,6,Rice,0.9222222222222223,1.0,0.9595375722543353,90,83
RF_Pearson,20,20,2027,7,Other upland crops,0.9444444444444444,0.8947368421052632,0.918918918918919,90,95
RF_Pearson,20,20,2027,8,Forest,0.9555555555555556,0.9052631578947369,0.9297297297297298,90,95
RF_Pearson,20,20,2027,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,20,20,2027,10,Built,0.9777777777777777,0.967032967032967,0.9723756906077348,90,91
RF_Pearson,20,20,2028,1,Sun coffee,0.7555555555555555,0.8395061728395061,0.7953216374269005,90,81
RF_Pearson,20,20,2028,2,Intercrop coffee,0.8888888888888888,0.7920792079207921,0.8376963350785341,90,101
RF_Pearson,20,20,2028,3,Newly planted coffee,0.9888888888888889,0.956989247311828,0.9726775956284154,90,93
RF_Pearson,20,20,2028,4,Rubber,0.8666666666666667,0.9873417721518988,0.9230769230769232,90,79
RF_Pearson,20,20,2028,5,Partially vegetative,0.9555555555555556,0.9247311827956989,0.9398907103825136,90,93
RF_Pearson,20,20,2028,6,Rice,0.9222222222222223,1.0,0.9595375722543353,90,83
RF_Pearson,20,20,2028,7,Other upland crops,0.9444444444444444,0.9042553191489362,0.9239130434782609,90,94
RF_Pearson,20,20,2028,8,Forest,0.9555555555555556,0.9052631578947369,0.9297297297297298,90,95
RF_Pearson,20,20,2028,9,Water,0.9666666666666667,0.9666666666666667,0.9666666666666667,90,90
RF_Pearson,20,20,2028,10,Built,0.9666666666666667,0.9560439560439561,0.9613259668508287,90,91
RF_Pearson,25,25,2024,1,Sun coffee,0.8,0.8470588235294118,0.822857142857143,90,85
RF_Pearson,25,25,2024,2,Intercrop coffee,0.8888888888888888,0.8421052631578947,0.8648648648648649,90,95
RF_Pearson,25,25,2024,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,25,25,2024,4,Rubber,0.8888888888888888,0.9876543209876543,0.935672514619883,90,81
RF_Pearson,25,25,2024,5,Partially vegetative,0.9333333333333333,0.9230769230769231,0.9281767955801106,90,91
RF_Pearson,25,25,2024,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,25,25,2024,7,Other upland crops,0.9444444444444444,0.9139784946236559,0.9289617486338798,90,93
RF_Pearson,25,25,2024,8,Forest,0.9777777777777777,0.8979591836734694,0.9361702127659575,90,98
RF_Pearson,25,25,2024,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,25,25,2024,10,Built,0.9777777777777777,0.9777777777777777,0.9777777777777777,90,90
RF_Pearson,25,25,2025,1,Sun coffee,0.7777777777777778,0.8433734939759037,0.8092485549132947,90,83
RF_Pearson,25,25,2025,2,Intercrop coffee,0.9,0.8350515463917526,0.8663101604278075,90,97
RF_Pearson,25,25,2025,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,25,25,2025,4,Rubber,0.8888888888888888,0.9876543209876543,0.935672514619883,90,81
RF_Pearson,25,25,2025,5,Partially vegetative,0.9444444444444444,0.9239130434782609,0.934065934065934,90,92
RF_Pearson,25,25,2025,6,Rice,0.9222222222222223,1.0,0.9595375722543353,90,83
RF_Pearson,25,25,2025,7,Other upland crops,0.9555555555555556,0.9247311827956989,0.9398907103825136,90,93
RF_Pearson,25,25,2025,8,Forest,0.9555555555555556,0.8958333333333334,0.924731182795699,90,96
RF_Pearson,25,25,2025,9,Water,0.9777777777777777,0.9777777777777777,0.9777777777777777,90,90
RF_Pearson,25,25,2025,10,Built,0.9777777777777777,0.967032967032967,0.9723756906077348,90,91
RF_Pearson,25,25,2026,1,Sun coffee,0.7888888888888889,0.8554216867469879,0.8208092485549133,90,83
RF_Pearson,25,25,2026,2,Intercrop coffee,0.9,0.84375,0.870967741935484,90,96
RF_Pearson,25,25,2026,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,25,25,2026,4,Rubber,0.8777777777777778,0.9875,0.9294117647058824,90,80
RF_Pearson,25,25,2026,5,Partially vegetative,0.9444444444444444,0.9239130434782609,0.934065934065934,90,92
RF_Pearson,25,25,2026,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,25,25,2026,7,Other upland crops,0.9555555555555556,0.9052631578947369,0.9297297297297298,90,95
RF_Pearson,25,25,2026,8,Forest,0.9777777777777777,0.9072164948453608,0.9411764705882353,90,97
RF_Pearson,25,25,2026,9,Water,0.9666666666666667,0.9666666666666667,0.9666666666666667,90,90
RF_Pearson,25,25,2026,10,Built,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,25,25,2027,1,Sun coffee,0.7666666666666667,0.8414634146341463,0.8023255813953488,90,82
RF_Pearson,25,25,2027,2,Intercrop coffee,0.9,0.826530612244898,0.8617021276595744,90,98
RF_Pearson,25,25,2027,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,25,25,2027,4,Rubber,0.8666666666666667,0.9873417721518988,0.9230769230769232,90,79
RF_Pearson,25,25,2027,5,Partially vegetative,0.9444444444444444,0.9239130434782609,0.934065934065934,90,92
RF_Pearson,25,25,2027,6,Rice,0.9222222222222223,1.0,0.9595375722543353,90,83
RF_Pearson,25,25,2027,7,Other upland crops,0.9444444444444444,0.9239130434782609,0.934065934065934,90,92
RF_Pearson,25,25,2027,8,Forest,0.9555555555555556,0.8686868686868687,0.9100529100529101,90,99
RF_Pearson,25,25,2027,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,25,25,2027,10,Built,0.9777777777777777,0.9565217391304348,0.967032967032967,90,92
RF_Pearson,25,25,2028,1,Sun coffee,0.8,0.8372093023255814,0.8181818181818183,90,86
RF_Pearson,25,25,2028,2,Intercrop coffee,0.8888888888888888,0.8421052631578947,0.8648648648648649,90,95
RF_Pearson,25,25,2028,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,25,25,2028,4,Rubber,0.8888888888888888,0.9876543209876543,0.935672514619883,90,81
RF_Pearson,25,25,2028,5,Partially vegetative,0.9444444444444444,0.9239130434782609,0.934065934065934,90,92
RF_Pearson,25,25,2028,6,Rice,0.9222222222222223,1.0,0.9595375722543353,90,83
RF_Pearson,25,25,2028,7,Other upland crops,0.9444444444444444,0.9139784946236559,0.9289617486338798,90,93
RF_Pearson,25,25,2028,8,Forest,0.9555555555555556,0.8958333333333334,0.924731182795699,90,96
RF_Pearson,25,25,2028,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,25,25,2028,10,Built,0.9777777777777777,0.967032967032967,0.9723756906077348,90,91
RF_Pearson,30,30,2024,1,Sun coffee,0.7888888888888889,0.8554216867469879,0.8208092485549133,90,83
RF_Pearson,30,30,2024,2,Intercrop coffee,0.9111111111111111,0.8367346938775511,0.8723404255319148,90,98
RF_Pearson,30,30,2024,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,30,30,2024,4,Rubber,0.8888888888888888,0.9876543209876543,0.935672514619883,90,81
RF_Pearson,30,30,2024,5,Partially vegetative,0.9444444444444444,0.9444444444444444,0.9444444444444444,90,90
RF_Pearson,30,30,2024,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,30,30,2024,7,Other upland crops,0.9555555555555556,0.9347826086956522,0.945054945054945,90,92
RF_Pearson,30,30,2024,8,Forest,0.9555555555555556,0.8865979381443299,0.9197860962566844,90,97
RF_Pearson,30,30,2024,9,Water,0.9666666666666667,0.9560439560439561,0.9613259668508287,90,91
RF_Pearson,30,30,2024,10,Built,0.9555555555555556,0.9555555555555556,0.9555555555555556,90,90
RF_Pearson,30,30,2025,1,Sun coffee,0.8,0.8674698795180723,0.8323699421965319,90,83
RF_Pearson,30,30,2025,2,Intercrop coffee,0.9222222222222223,0.8383838383838383,0.8783068783068783,90,99
RF_Pearson,30,30,2025,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,30,30,2025,4,Rubber,0.8777777777777778,0.9875,0.9294117647058824,90,80
RF_Pearson,30,30,2025,5,Partially vegetative,0.9444444444444444,0.9550561797752809,0.9497206703910613,90,89
RF_Pearson,30,30,2025,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,30,30,2025,7,Other upland crops,0.9555555555555556,0.945054945054945,0.9502762430939227,90,91
RF_Pearson,30,30,2025,8,Forest,0.9555555555555556,0.8775510204081632,0.9148936170212767,90,98
RF_Pearson,30,30,2025,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,30,30,2025,10,Built,0.9777777777777777,0.946236559139785,0.9617486338797814,90,93
RF_Pearson,30,30,2026,1,Sun coffee,0.8,0.8571428571428571,0.8275862068965518,90,84
RF_Pearson,30,30,2026,2,Intercrop coffee,0.9111111111111111,0.8282828282828283,0.8677248677248678,90,99
RF_Pearson,30,30,2026,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,30,30,2026,4,Rubber,0.9,0.9878048780487805,0.9418604651162791,90,82
RF_Pearson,30,30,2026,5,Partially vegetative,0.9444444444444444,0.9659090909090909,0.9550561797752809,90,88
RF_Pearson,30,30,2026,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,30,30,2026,7,Other upland crops,0.9666666666666667,0.9354838709677419,0.9508196721311476,90,93
RF_Pearson,30,30,2026,8,Forest,0.9555555555555556,0.9052631578947369,0.9297297297297298,90,95
RF_Pearson,30,30,2026,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,30,30,2026,10,Built,0.9777777777777777,0.9565217391304348,0.967032967032967,90,92
RF_Pearson,30,30,2027,1,Sun coffee,0.7888888888888889,0.8658536585365854,0.8255813953488372,90,82
RF_Pearson,30,30,2027,2,Intercrop coffee,0.9222222222222223,0.8217821782178217,0.869109947643979,90,101
RF_Pearson,30,30,2027,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,30,30,2027,4,Rubber,0.8888888888888888,0.9876543209876543,0.935672514619883,90,81
RF_Pearson,30,30,2027,5,Partially vegetative,0.9444444444444444,0.9659090909090909,0.9550561797752809,90,88
RF_Pearson,30,30,2027,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,30,30,2027,7,Other upland crops,0.9555555555555556,0.9347826086956522,0.945054945054945,90,92
RF_Pearson,30,30,2027,8,Forest,0.9555555555555556,0.8865979381443299,0.9197860962566844,90,97
RF_Pearson,30,30,2027,9,Water,0.9666666666666667,0.9666666666666667,0.9666666666666667,90,90
RF_Pearson,30,30,2027,10,Built,0.9666666666666667,0.9560439560439561,0.9613259668508287,90,91
RF_Pearson,30,30,2028,1,Sun coffee,0.8,0.8674698795180723,0.8323699421965319,90,83
RF_Pearson,30,30,2028,2,Intercrop coffee,0.9222222222222223,0.8383838383838383,0.8783068783068783,90,99
RF_Pearson,30,30,2028,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,30,30,2028,4,Rubber,0.8777777777777778,0.9875,0.9294117647058824,90,80
RF_Pearson,30,30,2028,5,Partially vegetative,0.9444444444444444,0.9550561797752809,0.9497206703910613,90,89
RF_Pearson,30,30,2028,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,30,30,2028,7,Other upland crops,0.9555555555555556,0.9347826086956522,0.945054945054945,90,92
RF_Pearson,30,30,2028,8,Forest,0.9555555555555556,0.8775510204081632,0.9148936170212767,90,98
RF_Pearson,30,30,2028,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,30,30,2028,10,Built,0.9777777777777777,0.9565217391304348,0.967032967032967,90,92
RF_Pearson,35,35,2024,1,Sun coffee,0.8,0.8674698795180723,0.8323699421965319,90,83
RF_Pearson,35,35,2024,2,Intercrop coffee,0.9111111111111111,0.8282828282828283,0.8677248677248678,90,99
RF_Pearson,35,35,2024,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,35,35,2024,4,Rubber,0.9,1.0,0.9473684210526316,90,81
RF_Pearson,35,35,2024,5,Partially vegetative,0.9555555555555556,0.945054945054945,0.9502762430939227,90,91
RF_Pearson,35,35,2024,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,35,35,2024,7,Other upland crops,0.9555555555555556,0.945054945054945,0.9502762430939227,90,91
RF_Pearson,35,35,2024,8,Forest,0.9666666666666667,0.9157894736842105,0.9405405405405406,90,95
RF_Pearson,35,35,2024,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,35,35,2024,10,Built,0.9777777777777777,0.946236559139785,0.9617486338797814,90,93
RF_Pearson,35,35,2025,1,Sun coffee,0.8,0.8571428571428571,0.8275862068965518,90,84
RF_Pearson,35,35,2025,2,Intercrop coffee,0.9111111111111111,0.8367346938775511,0.8723404255319148,90,98
RF_Pearson,35,35,2025,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,35,35,2025,4,Rubber,0.9,1.0,0.9473684210526316,90,81
RF_Pearson,35,35,2025,5,Partially vegetative,0.9444444444444444,0.9550561797752809,0.9497206703910613,90,89
RF_Pearson,35,35,2025,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,35,35,2025,7,Other upland crops,0.9555555555555556,0.9555555555555556,0.9555555555555556,90,90
RF_Pearson,35,35,2025,8,Forest,0.9888888888888889,0.9081632653061225,0.946808510638298,90,98
RF_Pearson,35,35,2025,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,35,35,2025,10,Built,0.9777777777777777,0.946236559139785,0.9617486338797814,90,93
RF_Pearson,35,35,2026,1,Sun coffee,0.7888888888888889,0.8658536585365854,0.8255813953488372,90,82
RF_Pearson,35,35,2026,2,Intercrop coffee,0.9111111111111111,0.8367346938775511,0.8723404255319148,90,98
RF_Pearson,35,35,2026,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,35,35,2026,4,Rubber,0.9,1.0,0.9473684210526316,90,81
RF_Pearson,35,35,2026,5,Partially vegetative,0.9555555555555556,0.9347826086956522,0.945054945054945,90,92
RF_Pearson,35,35,2026,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,35,35,2026,7,Other upland crops,0.9555555555555556,0.945054945054945,0.9502762430939227,90,91
RF_Pearson,35,35,2026,8,Forest,0.9666666666666667,0.90625,0.9354838709677419,90,96
RF_Pearson,35,35,2026,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,35,35,2026,10,Built,0.9777777777777777,0.946236559139785,0.9617486338797814,90,93
RF_Pearson,35,35,2027,1,Sun coffee,0.8,0.8674698795180723,0.8323699421965319,90,83
RF_Pearson,35,35,2027,2,Intercrop coffee,0.9222222222222223,0.8217821782178217,0.869109947643979,90,101
RF_Pearson,35,35,2027,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,35,35,2027,4,Rubber,0.9,1.0,0.9473684210526316,90,81
RF_Pearson,35,35,2027,5,Partially vegetative,0.9444444444444444,0.9550561797752809,0.9497206703910613,90,89
RF_Pearson,35,35,2027,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,35,35,2027,7,Other upland crops,0.9444444444444444,0.9444444444444444,0.9444444444444444,90,90
RF_Pearson,35,35,2027,8,Forest,0.9666666666666667,0.90625,0.9354838709677419,90,96
RF_Pearson,35,35,2027,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,35,35,2027,10,Built,0.9777777777777777,0.946236559139785,0.9617486338797814,90,93
RF_Pearson,35,35,2028,1,Sun coffee,0.8,0.8780487804878049,0.8372093023255814,90,82
RF_Pearson,35,35,2028,2,Intercrop coffee,0.9111111111111111,0.8282828282828283,0.8677248677248678,90,99
RF_Pearson,35,35,2028,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,35,35,2028,4,Rubber,0.9,1.0,0.9473684210526316,90,81
RF_Pearson,35,35,2028,5,Partially vegetative,0.9555555555555556,0.9247311827956989,0.9398907103825136,90,93
RF_Pearson,35,35,2028,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
RF_Pearson,35,35,2028,7,Other upland crops,0.9555555555555556,0.945054945054945,0.9502762430939227,90,91
RF_Pearson,35,35,2028,8,Forest,0.9666666666666667,0.925531914893617,0.9456521739130436,90,94
RF_Pearson,35,35,2028,9,Water,0.9666666666666667,0.9775280898876404,0.9720670391061451,90,89
RF_Pearson,35,35,2028,10,Built,0.9777777777777777,0.946236559139785,0.9617486338797814,90,93
RF_Pearson,40,40,2024,1,Sun coffee,0.7777777777777778,0.8641975308641975,0.8187134502923977,90,81
RF_Pearson,40,40,2024,2,Intercrop coffee,0.9111111111111111,0.8282828282828283,0.8677248677248678,90,99
RF_Pearson,40,40,2024,3,Newly planted coffee,0.9888888888888889,0.9468085106382979,0.9673913043478262,90,94
RF_Pearson,40,40,2024,4,Rubber,0.9111111111111111,1.0,0.9534883720930233,90,82
RF_Pearson,40,40,2024,5,Partially vegetative,0.9666666666666667,0.9354838709677419,0.9508196721311476,90,93
RF_Pearson,40,40,2024,6,Rice,0.9333333333333333,1.0,0.9655172413793104,90,84
