feature,importance,strategy,feature_count_target,n_selected,seed,rank
S2_dry_NDMI,0.02084833996492818,RF_Pearson,35,35,2024,26
S2_dry_MTCI,0.02070622416541826,RF_Pearson,35,35,2024,27
S2_wet_B11,0.020058132399642964,RF_Pearson,35,35,2024,28
S2_wet_B6,0.019240082482539892,RF_Pearson,35,35,2024,29
S2_wet_MTCI,0.018668148350030545,RF_Pearson,35,35,2024,30
L89_wet_SWIR2,0.018627030402362087,RF_Pearson,35,35,2024,31
L89_wet_NDVI,0.018089603711048823,RF_Pearson,35,35,2024,32
S2_wet_NDI,0.016748421328314923,RF_Pearson,35,35,2024,33
DEM_slope,0.016348883334079866,RF_Pearson,35,35,2024,34
S2_wet_NDMI,0.01495431446154549,RF_Pearson,35,35,2024,35
S2_dry_CVI,0.05332474381130288,RF_Pearson,35,35,2025,1
DEM_elevation,0.045779151000752215,RF_Pearson,35,35,2025,2
S2_dry_MNDWI,0.045741900569256734,RF_Pearson,35,35,2025,3
S2_wet_NBR2,0.04188122277180106,RF_Pearson,35,35,2025,4
S2_dry_B11,0.03799983108754366,RF_Pearson,35,35,2025,5
S1_VHasc_p50,0.03721903668642252,RF_Pearson,35,35,2025,6
L89_dry_Red,0.03596624015446484,RF_Pearson,35,35,2025,7
S2_dry_B2,0.03570241184467567,RF_Pearson,35,35,2025,8
S1_VVasc_p50,0.03466026689093835,RF_Pearson,35,35,2025,9
S2_dry_B8,0.0322533114100257,RF_Pearson,35,35,2025,10
L89_dry_SWIR2_p75,0.03118629203518168,RF_Pearson,35,35,2025,11
L89_dry_NBR2,0.03086320026407815,RF_Pearson,35,35,2025,12
L89_dry_MSI,0.03064314903323149,RF_Pearson,35,35,2025,13
L89_dry_BSI,0.03013772227677511,RF_Pearson,35,35,2025,14
S2_wet_GNDVI,0.029886000055486087,RF_Pearson,35,35,2025,15
L89_dry_NDVI,0.02942637493102099,RF_Pearson,35,35,2025,16
S2_dry_NDWI,0.029151814121389744,RF_Pearson,35,35,2025,17
L89_wet_NBR2,0.02902755266601466,RF_Pearson,35,35,2025,18
S2_dry_NDI,0.02730241844780787,RF_Pearson,35,35,2025,19
S2_wet_B12,0.02728161233011225,RF_Pearson,35,35,2025,20
S2_dry_SR,0.025647378170909462,RF_Pearson,35,35,2025,21
S2_wet_CVI,0.025206214156545413,RF_Pearson,35,35,2025,22
S2_dry_B5,0.0246267143536393,RF_Pearson,35,35,2025,23
S2_wet_CI_RE,0.023822298732914107,RF_Pearson,35,35,2025,24
S2_dry_PSRI,0.021110526300980696,RF_Pearson,35,35,2025,25
S2_dry_NDMI,0.02084038799842031,RF_Pearson,35,35,2025,26
S2_wet_B11,0.020830986963157,RF_Pearson,35,35,2025,27
S2_dry_MTCI,0.020612352806574388,RF_Pearson,35,35,2025,28
S2_wet_B6,0.019460628670184204,RF_Pearson,35,35,2025,29
L89_wet_NDVI,0.019114488933207635,RF_Pearson,35,35,2025,30
L89_wet_SWIR2,0.01891890957186499,RF_Pearson,35,35,2025,31
DEM_slope,0.01697861958597301,RF_Pearson,35,35,2025,32
S2_wet_MTCI,0.016868766486699844,RF_Pearson,35,35,2025,33
S2_wet_NDI,0.01593891999980309,RF_Pearson,35,35,2025,34
S2_wet_NDMI,0.014588554880844894,RF_Pearson,35,35,2025,35
S2_dry_CVI,0.053600944058541586,RF_Pearson,35,35,2026,1
DEM_elevation,0.04566399968981606,RF_Pearson,35,35,2026,2
S2_dry_MNDWI,0.04564477893054076,RF_Pearson,35,35,2026,3
S2_wet_NBR2,0.040380711980499875,RF_Pearson,35,35,2026,4
S2_dry_B11,0.03795998273454493,RF_Pearson,35,35,2026,5
S1_VHasc_p50,0.03670189792032587,RF_Pearson,35,35,2026,6
S1_VVasc_p50,0.035727606605522495,RF_Pearson,35,35,2026,7
L89_dry_Red,0.035556049002255855,RF_Pearson,35,35,2026,8
S2_dry_B2,0.03479553700576095,RF_Pearson,35,35,2026,9
S2_dry_B8,0.032514397027738014,RF_Pearson,35,35,2026,10
S2_dry_NDWI,0.03136240230117441,RF_Pearson,35,35,2026,11
L89_dry_BSI,0.030959173323797672,RF_Pearson,35,35,2026,12
L89_dry_SWIR2_p75,0.030647572268457022,RF_Pearson,35,35,2026,13
S2_wet_GNDVI,0.03044520893850624,RF_Pearson,35,35,2026,14
L89_dry_NDVI,0.02942948145038116,RF_Pearson,35,35,2026,15
L89_dry_MSI,0.029284126379990626,RF_Pearson,35,35,2026,16
L89_wet_NBR2,0.02874988359490342,RF_Pearson,35,35,2026,17
L89_dry_NBR2,0.028639561769077875,RF_Pearson,35,35,2026,18
S2_wet_B12,0.028211253609624825,RF_Pearson,35,35,2026,19
S2_dry_NDI,0.027963137498912393,RF_Pearson,35,35,2026,20
S2_dry_SR,0.02559338827498916,RF_Pearson,35,35,2026,21
S2_wet_CVI,0.025311602529638762,RF_Pearson,35,35,2026,22
S2_wet_CI_RE,0.024721184688021487,RF_Pearson,35,35,2026,23
S2_dry_B5,0.02433177625765873,RF_Pearson,35,35,2026,24
S2_dry_PSRI,0.022118387603355685,RF_Pearson,35,35,2026,25
S2_dry_NDMI,0.020976250857700104,RF_Pearson,35,35,2026,26
S2_dry_MTCI,0.02032016123142694,RF_Pearson,35,35,2026,27
S2_wet_B11,0.01959207216710855,RF_Pearson,35,35,2026,28
S2_wet_B6,0.019133178656833987,RF_Pearson,35,35,2026,29
L89_wet_SWIR2,0.019110780886644946,RF_Pearson,35,35,2026,30
L89_wet_NDVI,0.018642193705531256,RF_Pearson,35,35,2026,31
DEM_slope,0.01747432585133951,RF_Pearson,35,35,2026,32
S2_wet_MTCI,0.01725384601702008,RF_Pearson,35,35,2026,33
S2_wet_NDI,0.015774040001530192,RF_Pearson,35,35,2026,34
S2_wet_NDMI,0.015409105180828688,RF_Pearson,35,35,2026,35
S2_dry_CVI,0.051696719083568356,RF_Pearson,35,35,2027,1
S2_dry_MNDWI,0.0475311944376088,RF_Pearson,35,35,2027,2
DEM_elevation,0.04547214219446596,RF_Pearson,35,35,2027,3
S2_wet_NBR2,0.04074447019417535,RF_Pearson,35,35,2027,4
S1_VHasc_p50,0.03778339440974454,RF_Pearson,35,35,2027,5
S2_dry_B11,0.037329750400471706,RF_Pearson,35,35,2027,6
S2_dry_B2,0.035470966462628255,RF_Pearson,35,35,2027,7
L89_dry_Red,0.03505286217506563,RF_Pearson,35,35,2027,8
S1_VVasc_p50,0.034657452117178134,RF_Pearson,35,35,2027,9
S2_dry_B8,0.03371872123434628,RF_Pearson,35,35,2027,10
L89_dry_SWIR2_p75,0.031023230238310107,RF_Pearson,35,35,2027,11
L89_dry_BSI,0.030529438866519373,RF_Pearson,35,35,2027,12
L89_dry_NDVI,0.030410485096787572,RF_Pearson,35,35,2027,13
S2_dry_NDWI,0.029918272670437788,RF_Pearson,35,35,2027,14
S2_wet_GNDVI,0.029699005946602793,RF_Pearson,35,35,2027,15
L89_dry_NBR2,0.029288828551033808,RF_Pearson,35,35,2027,16
L89_wet_NBR2,0.029168563378435142,RF_Pearson,35,35,2027,17
L89_dry_MSI,0.029048321943993975,RF_Pearson,35,35,2027,18
S2_dry_NDI,0.027893915610787582,RF_Pearson,35,35,2027,19
S2_wet_B12,0.02737981454945451,RF_Pearson,35,35,2027,20
S2_dry_SR,0.026007786455591937,RF_Pearson,35,35,2027,21
S2_wet_CVI,0.025428813501381178,RF_Pearson,35,35,2027,22
S2_dry_B5,0.023787487756855893,RF_Pearson,35,35,2027,23
S2_wet_CI_RE,0.02363612080543787,RF_Pearson,35,35,2027,24
S2_dry_PSRI,0.021522787284741617,RF_Pearson,35,35,2027,25
S2_dry_MTCI,0.0206241130286593,RF_Pearson,35,35,2027,26
S2_dry_NDMI,0.02048834346014341,RF_Pearson,35,35,2027,27
S2_wet_B6,0.02045881926108383,RF_Pearson,35,35,2027,28
S2_wet_B11,0.02015653031096219,RF_Pearson,35,35,2027,29
L89_wet_SWIR2,0.01913632635744164,RF_Pearson,35,35,2027,30
L89_wet_NDVI,0.0189491415163467,RF_Pearson,35,35,2027,31
S2_wet_MTCI,0.018580926691468845,RF_Pearson,35,35,2027,32
DEM_slope,0.016883622374145004,RF_Pearson,35,35,2027,33
S2_wet_NDI,0.015687447630833108,RF_Pearson,35,35,2027,34
S2_wet_NDMI,0.014834184003291749,RF_Pearson,35,35,2027,35
S2_dry_CVI,0.05127641797109661,RF_Pearson,35,35,2028,1
S2_dry_MNDWI,0.04538433108812191,RF_Pearson,35,35,2028,2
DEM_elevation,0.0448280697722461,RF_Pearson,35,35,2028,3
S2_wet_NBR2,0.04104263296065193,RF_Pearson,35,35,2028,4
S2_dry_B11,0.03862187587393911,RF_Pearson,35,35,2028,5
S1_VHasc_p50,0.03756173901171609,RF_Pearson,35,35,2028,6
S2_dry_B2,0.03529208918570678,RF_Pearson,35,35,2028,7
L89_dry_Red,0.03528089573822275,RF_Pearson,35,35,2028,8
S1_VVasc_p50,0.03516618340723573,RF_Pearson,35,35,2028,9
S2_dry_B8,0.032993661712958575,RF_Pearson,35,35,2028,10
L89_dry_SWIR2_p75,0.032312612790926,RF_Pearson,35,35,2028,11
L89_dry_BSI,0.031198192802466405,RF_Pearson,35,35,2028,12
S2_wet_GNDVI,0.03073297713786068,RF_Pearson,35,35,2028,13
S2_dry_NDWI,0.030507347121882727,RF_Pearson,35,35,2028,14
L89_dry_NDVI,0.030379426380552497,RF_Pearson,35,35,2028,15
L89_dry_NBR2,0.029552277098260017,RF_Pearson,35,35,2028,16
L89_wet_NBR2,0.029494991396733842,RF_Pearson,35,35,2028,17
L89_dry_MSI,0.02893797316864313,RF_Pearson,35,35,2028,18
S2_dry_NDI,0.02803678965792176,RF_Pearson,35,35,2028,19
S2_wet_B12,0.027233566830772268,RF_Pearson,35,35,2028,20
S2_dry_SR,0.02592784608923657,RF_Pearson,35,35,2028,21
S2_wet_CVI,0.02499134394901566,RF_Pearson,35,35,2028,22
S2_dry_B5,0.024215230453521985,RF_Pearson,35,35,2028,23
S2_wet_CI_RE,0.02413057614681287,RF_Pearson,35,35,2028,24
S2_dry_PSRI,0.02229116791620279,RF_Pearson,35,35,2028,25
S2_dry_MTCI,0.020797313480372163,RF_Pearson,35,35,2028,26
S2_dry_NDMI,0.020652836276630983,RF_Pearson,35,35,2028,27
S2_wet_B6,0.020066578556816612,RF_Pearson,35,35,2028,28
S2_wet_B11,0.01940059659479375,RF_Pearson,35,35,2028,29
L89_wet_SWIR2,0.018478284437292204,RF_Pearson,35,35,2028,30
L89_wet_NDVI,0.018306838627178794,RF_Pearson,35,35,2028,31
S2_wet_MTCI,0.018009282180615392,RF_Pearson,35,35,2028,32
DEM_slope,0.016105603752949605,RF_Pearson,35,35,2028,33
S2_wet_NDI,0.015445699613259764,RF_Pearson,35,35,2028,34
S2_wet_NDMI,0.015346750817385997,RF_Pearson,35,35,2028,35
S2_dry_CVI,0.04911393064872356,RF_Pearson,40,40,2024,1
DEM_elevation,0.04236472091602008,RF_Pearson,40,40,2024,2
S2_dry_MNDWI,0.04138362850468151,RF_Pearson,40,40,2024,3
S2_wet_NBR2,0.036556244988118686,RF_Pearson,40,40,2024,4
S1_VHasc_p50,0.03551329392476679,RF_Pearson,40,40,2024,5
S2_dry_B11,0.035139728696007275,RF_Pearson,40,40,2024,6
L89_dry_Red,0.03318881849330341,RF_Pearson,40,40,2024,7
S2_dry_B2,0.03211637931861979,RF_Pearson,40,40,2024,8
S1_VVasc_p50,0.0314636201402385,RF_Pearson,40,40,2024,9
S2_dry_B8,0.030498351367386354,RF_Pearson,40,40,2024,10
L89_dry_BSI,0.030171242930649104,RF_Pearson,40,40,2024,11
L89_dry_SWIR2_p75,0.029635127187432192,RF_Pearson,40,40,2024,12
L89_dry_NBR2,0.02887069852839818,RF_Pearson,40,40,2024,13
L89_dry_NDVI,0.028185024648046918,RF_Pearson,40,40,2024,14
S2_wet_GNDVI,0.028002319925373186,RF_Pearson,40,40,2024,15
L89_dry_MSI,0.027605847064561206,RF_Pearson,40,40,2024,16
S2_dry_NDWI,0.0268846484561397,RF_Pearson,40,40,2024,17
S2_dry_NDI,0.026137044535857617,RF_Pearson,40,40,2024,18
L89_wet_NBR2,0.02602419928684058,RF_Pearson,40,40,2024,19
S2_wet_B12,0.025986482604927367,RF_Pearson,40,40,2024,20
S2_dry_SR,0.0246804341364104,RF_Pearson,40,40,2024,21
S2_wet_CVI,0.023054144636979024,RF_Pearson,40,40,2024,22
S2_dry_B5,0.022445159163621446,RF_Pearson,40,40,2024,23
S2_dry_PSRI,0.021185946369598363,RF_Pearson,40,40,2024,24
S2_wet_CI_RE,0.021179162949645232,RF_Pearson,40,40,2024,25
S2_dry_NDMI,0.02019698629746005,RF_Pearson,40,40,2024,26
S2_wet_B11,0.020085522814793758,RF_Pearson,40,40,2024,27
S2_dry_MTCI,0.019147818795931394,RF_Pearson,40,40,2024,28
S2_wet_B6,0.018638860080100832,RF_Pearson,40,40,2024,29
L89_wet_SWIR2,0.01705795082559611,RF_Pearson,40,40,2024,30
S2_wet_MTCI,0.016998679661578742,RF_Pearson,40,40,2024,31
L89_wet_NDVI,0.016814957880941953,RF_Pearson,40,40,2024,32
S2_wet_B2,0.01562623715098825,RF_Pearson,40,40,2024,33
DEM_slope,0.015344806463014418,RF_Pearson,40,40,2024,34
S2_wet_B4,0.015150986549397479,RF_Pearson,40,40,2024,35
S2_wet_NDI,0.014121894138104716,RF_Pearson,40,40,2024,36
L89_wet_BSI,0.01408860324784025,RF_Pearson,40,40,2024,37
S2_wet_NDMI,0.01352969324002531,RF_Pearson,40,40,2024,38
S2_wet_B5,0.01301336988080956,RF_Pearson,40,40,2024,39
S1_VHdesc_p50,0.012797433551070776,RF_Pearson,40,40,2024,40
S2_dry_CVI,0.0475971354791762,RF_Pearson,40,40,2025,1
DEM_elevation,0.0420777409988013,RF_Pearson,40,40,2025,2
S2_dry_MNDWI,0.041220209895396376,RF_Pearson,40,40,2025,3
S2_wet_NBR2,0.03868298979051269,RF_Pearson,40,40,2025,4
S2_dry_B11,0.03575734188738767,RF_Pearson,40,40,2025,5
S1_VHasc_p50,0.034806560046152006,RF_Pearson,40,40,2025,6
L89_dry_Red,0.03289255153909209,RF_Pearson,40,40,2025,7
S2_dry_B2,0.032256450843351235,RF_Pearson,40,40,2025,8
S1_VVasc_p50,0.03182098546325667,RF_Pearson,40,40,2025,9
S2_dry_B8,0.030675725405013163,RF_Pearson,40,40,2025,10
L89_dry_NDVI,0.028950671877701922,RF_Pearson,40,40,2025,11
L89_dry_BSI,0.028871817896082435,RF_Pearson,40,40,2025,12
S2_dry_NDWI,0.028805685848248434,RF_Pearson,40,40,2025,13
L89_dry_MSI,0.028743051018090715,RF_Pearson,40,40,2025,14
L89_dry_SWIR2_p75,0.028411515956525146,RF_Pearson,40,40,2025,15
L89_dry_NBR2,0.027919825731116833,RF_Pearson,40,40,2025,16
S2_dry_NDI,0.027010576913438604,RF_Pearson,40,40,2025,17
S2_wet_GNDVI,0.02697585508699248,RF_Pearson,40,40,2025,18
L89_wet_NBR2,0.026350162475128523,RF_Pearson,40,40,2025,19
S2_wet_B12,0.025077124683363285,RF_Pearson,40,40,2025,20
S2_dry_SR,0.02470584025894574,RF_Pearson,40,40,2025,21
S2_wet_CVI,0.02247234967195562,RF_Pearson,40,40,2025,22
S2_dry_B5,0.022403893666004027,RF_Pearson,40,40,2025,23
S2_wet_CI_RE,0.021601615640881526,RF_Pearson,40,40,2025,24
S2_dry_PSRI,0.02109531501540737,RF_Pearson,40,40,2025,25
S2_wet_B11,0.020044329744809804,RF_Pearson,40,40,2025,26
S2_dry_MTCI,0.01965090137121945,RF_Pearson,40,40,2025,27
S2_dry_NDMI,0.019599421569376874,RF_Pearson,40,40,2025,28
L89_wet_SWIR2,0.0180719048022619,RF_Pearson,40,40,2025,29
S2_wet_B6,0.017796909416457653,RF_Pearson,40,40,2025,30
S2_wet_MTCI,0.017013180196663483,RF_Pearson,40,40,2025,31
L89_wet_NDVI,0.016371868674839866,RF_Pearson,40,40,2025,32
S2_wet_B2,0.01545931198593616,RF_Pearson,40,40,2025,33
DEM_slope,0.01506737327578077,RF_Pearson,40,40,2025,34
S2_wet_B4,0.01496722968113918,RF_Pearson,40,40,2025,35
S2_wet_NDI,0.014509760546906449,RF_Pearson,40,40,2025,36
S2_wet_NDMI,0.013801919465171343,RF_Pearson,40,40,2025,37
L89_wet_BSI,0.01378919439858989,RF_Pearson,40,40,2025,38
S1_VHdesc_p50,0.01366126671516145,RF_Pearson,40,40,2025,39
S2_wet_B5,0.013012435067663763,RF_Pearson,40,40,2025,40
S2_dry_CVI,0.0489407410351699,RF_Pearson,40,40,2026,1
S2_dry_MNDWI,0.0417617955572583,RF_Pearson,40,40,2026,2
DEM_elevation,0.04061904947254469,RF_Pearson,40,40,2026,3
S2_wet_NBR2,0.038808184035407034,RF_Pearson,40,40,2026,4
S2_dry_B11,0.03520375660921623,RF_Pearson,40,40,2026,5
S1_VHasc_p50,0.034689122504365344,RF_Pearson,40,40,2026,6
L89_dry_Red,0.03340969654601966,RF_Pearson,40,40,2026,7
S1_VVasc_p50,0.032167041166077534,RF_Pearson,40,40,2026,8
S2_dry_B2,0.03159833506192046,RF_Pearson,40,40,2026,9
S2_dry_B8,0.031061190794465437,RF_Pearson,40,40,2026,10
L89_dry_SWIR2_p75,0.03000700435993836,RF_Pearson,40,40,2026,11
L89_dry_NDVI,0.0289583941122623,RF_Pearson,40,40,2026,12
L89_dry_MSI,0.028600984395652312,RF_Pearson,40,40,2026,13
L89_dry_BSI,0.027958221784173093,RF_Pearson,40,40,2026,14
S2_wet_GNDVI,0.027693578682917358,RF_Pearson,40,40,2026,15
L89_wet_NBR2,0.027557699346304296,RF_Pearson,40,40,2026,16
S2_dry_NDWI,0.026996885242717983,RF_Pearson,40,40,2026,17
L89_dry_NBR2,0.026473985618493623,RF_Pearson,40,40,2026,18
S2_dry_NDI,0.026185327574601902,RF_Pearson,40,40,2026,19
S2_wet_B12,0.025339728613418554,RF_Pearson,40,40,2026,20
S2_dry_SR,0.02388376537375363,RF_Pearson,40,40,2026,21
S2_wet_CVI,0.023329336740863484,RF_Pearson,40,40,2026,22
S2_dry_B5,0.022923620933571823,RF_Pearson,40,40,2026,23
S2_wet_CI_RE,0.02216935856574206,RF_Pearson,40,40,2026,24
S2_dry_PSRI,0.020975430128374946,RF_Pearson,40,40,2026,25
S2_dry_NDMI,0.020551499686001493,RF_Pearson,40,40,2026,26
S2_dry_MTCI,0.01938021533279347,RF_Pearson,40,40,2026,27
S2_wet_B11,0.019273543504681367,RF_Pearson,40,40,2026,28
S2_wet_B6,0.018379191535220402,RF_Pearson,40,40,2026,29
L89_wet_SWIR2,0.017359276068071673,RF_Pearson,40,40,2026,30
S2_wet_MTCI,0.016854607344701806,RF_Pearson,40,40,2026,31
L89_wet_NDVI,0.01677317850713023,RF_Pearson,40,40,2026,32
S2_wet_B2,0.015219601274744043,RF_Pearson,40,40,2026,33
S2_wet_B4,0.015128198178884557,RF_Pearson,40,40,2026,34
DEM_slope,0.014562178772227102,RF_Pearson,40,40,2026,35
L89_wet_BSI,0.0144438556041545,RF_Pearson,40,40,2026,36
S1_VHdesc_p50,0.014078072113303055,RF_Pearson,40,40,2026,37
S2_wet_NDMI,0.013903365417906184,RF_Pearson,40,40,2026,38
S2_wet_NDI,0.013684654552483235,RF_Pearson,40,40,2026,39
S2_wet_B5,0.013096327852466592,RF_Pearson,40,40,2026,40
S2_dry_CVI,0.047873964932225635,RF_Pearson,40,40,2027,1
S2_dry_MNDWI,0.04210865717227036,RF_Pearson,40,40,2027,2
DEM_elevation,0.04203272913208302,RF_Pearson,40,40,2027,3
S2_wet_NBR2,0.036813812726376155,RF_Pearson,40,40,2027,4
S2_dry_B11,0.03579659872693865,RF_Pearson,40,40,2027,5
S1_VHasc_p50,0.03540309303379458,RF_Pearson,40,40,2027,6
S2_dry_B2,0.03239637587161845,RF_Pearson,40,40,2027,7
S1_VVasc_p50,0.03215432722870414,RF_Pearson,40,40,2027,8
L89_dry_Red,0.0312521222772643,RF_Pearson,40,40,2027,9
S2_dry_B8,0.03023959097619709,RF_Pearson,40,40,2027,10
L89_dry_BSI,0.0302201266362443,RF_Pearson,40,40,2027,11
L89_dry_SWIR2_p75,0.028947589460246052,RF_Pearson,40,40,2027,12
L89_dry_NDVI,0.028753797182243555,RF_Pearson,40,40,2027,13
S2_dry_NDI,0.027782509148967568,RF_Pearson,40,40,2027,14
L89_dry_MSI,0.02764581894698811,RF_Pearson,40,40,2027,15
S2_wet_GNDVI,0.02707440497634184,RF_Pearson,40,40,2027,16
S2_dry_NDWI,0.02686244795286473,RF_Pearson,40,40,2027,17
L89_dry_NBR2,0.026227154122664915,RF_Pearson,40,40,2027,18
L89_wet_NBR2,0.02620896156708844,RF_Pearson,40,40,2027,19
S2_dry_SR,0.02538817262293559,RF_Pearson,40,40,2027,20
S2_wet_B12,0.02535035243509263,RF_Pearson,40,40,2027,21
S2_wet_CVI,0.023912036581587092,RF_Pearson,40,40,2027,22
S2_dry_B5,0.021965027805271296,RF_Pearson,40,40,2027,23
S2_wet_CI_RE,0.02140848434863953,RF_Pearson,40,40,2027,24
S2_dry_PSRI,0.020901544077054583,RF_Pearson,40,40,2027,25
S2_dry_MTCI,0.019888464134834742,RF_Pearson,40,40,2027,26
S2_dry_NDMI,0.01974895060198566,RF_Pearson,40,40,2027,27
S2_wet_B11,0.019307508151934966,RF_Pearson,40,40,2027,28
S2_wet_B6,0.018238189349631766,RF_Pearson,40,40,2027,29
L89_wet_SWIR2,0.018029455168440737,RF_Pearson,40,40,2027,30
S2_wet_MTCI,0.01757292574001343,RF_Pearson,40,40,2027,31
L89_wet_NDVI,0.016447394616100675,RF_Pearson,40,40,2027,32
S2_wet_B4,0.016257084293808833,RF_Pearson,40,40,2027,33
DEM_slope,0.015774159134429852,RF_Pearson,40,40,2027,34
S2_wet_B2,0.015585552851449313,RF_Pearson,40,40,2027,35
S2_wet_NDI,0.014537955736215009,RF_Pearson,40,40,2027,36
S2_wet_NDMI,0.014146730957359535,RF_Pearson,40,40,2027,37
L89_wet_BSI,0.013838504477683916,RF_Pearson,40,40,2027,38
S1_VHdesc_p50,0.013331995131905677,RF_Pearson,40,40,2027,39
S2_wet_B5,0.012575429712503246,RF_Pearson,40,40,2027,40
S2_dry_CVI,0.04797868899202399,RF_Pearson,40,40,2028,1
S2_dry_MNDWI,0.04183710872214871,RF_Pearson,40,40,2028,2
DEM_elevation,0.04045154225362463,RF_Pearson,40,40,2028,3
S2_wet_NBR2,0.037129721841630776,RF_Pearson,40,40,2028,4
S1_VHasc_p50,0.036054670281329464,RF_Pearson,40,40,2028,5
S2_dry_B11,0.035150910007011656,RF_Pearson,40,40,2028,6
S2_dry_B2,0.03267554816292201,RF_Pearson,40,40,2028,7
S1_VVasc_p50,0.03243541866220727,RF_Pearson,40,40,2028,8
L89_dry_Red,0.03169632776289408,RF_Pearson,40,40,2028,9
S2_dry_B8,0.030117384731899108,RF_Pearson,40,40,2028,10
L89_dry_NDVI,0.029660031812316766,RF_Pearson,40,40,2028,11
L89_dry_SWIR2_p75,0.02921231353168916,RF_Pearson,40,40,2028,12
S2_dry_NDWI,0.028990690638992504,RF_Pearson,40,40,2028,13
L89_dry_BSI,0.028901528015072054,RF_Pearson,40,40,2028,14
L89_dry_MSI,0.02844431451076278,RF_Pearson,40,40,2028,15
S2_wet_GNDVI,0.027271232463273024,RF_Pearson,40,40,2028,16
L89_dry_NBR2,0.027046567814896925,RF_Pearson,40,40,2028,17
L89_wet_NBR2,0.026284019967293536,RF_Pearson,40,40,2028,18
S2_dry_NDI,0.026041479132075263,RF_Pearson,40,40,2028,19
S2_dry_SR,0.02525262514407964,RF_Pearson,40,40,2028,20
S2_wet_B12,0.024863813938311698,RF_Pearson,40,40,2028,21
S2_wet_CVI,0.024257233993989723,RF_Pearson,40,40,2028,22
S2_dry_B5,0.022079665498590258,RF_Pearson,40,40,2028,23
S2_dry_PSRI,0.021735202150623037,RF_Pearson,40,40,2028,24
S2_wet_CI_RE,0.021712540921360556,RF_Pearson,40,40,2028,25
S2_dry_MTCI,0.01983348090326493,RF_Pearson,40,40,2028,26
S2_dry_NDMI,0.019302445496237546,RF_Pearson,40,40,2028,27
S2_wet_B11,0.01873400414318483,RF_Pearson,40,40,2028,28
S2_wet_B6,0.017936736054781684,RF_Pearson,40,40,2028,29
L89_wet_SWIR2,0.017911514448894866,RF_Pearson,40,40,2028,30
L89_wet_NDVI,0.017192202269101772,RF_Pearson,40,40,2028,31
S2_wet_MTCI,0.01713761932942912,RF_Pearson,40,40,2028,32
S2_wet_B2,0.015720446958611328,RF_Pearson,40,40,2028,33
S2_wet_B4,0.015561612907665839,RF_Pearson,40,40,2028,34
DEM_slope,0.01503058641995463,RF_Pearson,40,40,2028,35
S2_wet_NDI,0.014805297064255755,RF_Pearson,40,40,2028,36
L89_wet_BSI,0.014346644532844755,RF_Pearson,40,40,2028,37
S2_wet_NDMI,0.01326881327688005,RF_Pearson,40,40,2028,38
S1_VHdesc_p50,0.013196712211240535,RF_Pearson,40,40,2028,39
S2_wet_B5,0.01274130303263386,RF_Pearson,40,40,2028,40
S2_dry_CVI,0.10637699421367304,RF_VIF10,20,15,2024,1
DEM_elevation,0.08816288093319677,RF_VIF10,20,15,2024,2
S2_dry_MNDWI,0.08531541048200365,RF_VIF10,20,15,2024,3
L89_dry_Red,0.0828646907715165,RF_VIF10,20,15,2024,4
S2_wet_NBR2,0.0796531854377805,RF_VIF10,20,15,2024,5
S2_dry_B11,0.07688765312920254,RF_VIF10,20,15,2024,6
L89_dry_NBR2,0.07032447061344067,RF_VIF10,20,15,2024,7
S1_VHasc_p50,0.06971880701936144,RF_VIF10,20,15,2024,8
S2_dry_B6,0.06383481194166295,RF_VIF10,20,15,2024,9
S1_VVasc_p50,0.0629791469053002,RF_VIF10,20,15,2024,10
S2_dry_SR,0.05827004727446143,RF_VIF10,20,15,2024,11
L89_wet_NBR,0.04453007216864252,RF_VIF10,20,15,2024,12
S2_wet_SR,0.040221116623418166,RF_VIF10,20,15,2024,13
S2_dry_MTCI,0.03670291988842236,RF_VIF10,20,15,2024,14
S2_wet_B4,0.03415779259791714,RF_VIF10,20,15,2024,15
S2_dry_CVI,0.1077328255860569,RF_VIF10,20,15,2025,1
DEM_elevation,0.0871190908520898,RF_VIF10,20,15,2025,2
S2_dry_MNDWI,0.08430330395666491,RF_VIF10,20,15,2025,3
L89_dry_Red,0.08097910495814918,RF_VIF10,20,15,2025,4
S2_wet_NBR2,0.08089821882652373,RF_VIF10,20,15,2025,5
S2_dry_B11,0.07584319689390248,RF_VIF10,20,15,2025,6
S1_VHasc_p50,0.06964811402249642,RF_VIF10,20,15,2025,7
L89_dry_NBR2,0.06942270785730412,RF_VIF10,20,15,2025,8
S1_VVasc_p50,0.06400637440648083,RF_VIF10,20,15,2025,9
S2_dry_B6,0.0639089350426892,RF_VIF10,20,15,2025,10
S2_dry_SR,0.06011097399433118,RF_VIF10,20,15,2025,11
L89_wet_NBR,0.04460707893775904,RF_VIF10,20,15,2025,12
S2_wet_SR,0.04013037825217907,RF_VIF10,20,15,2025,13
S2_dry_MTCI,0.0374564551585094,RF_VIF10,20,15,2025,14
S2_wet_B4,0.033833241254863804,RF_VIF10,20,15,2025,15
S2_dry_CVI,0.10537377606089057,RF_VIF10,20,15,2026,1
DEM_elevation,0.08883580959861605,RF_VIF10,20,15,2026,2
S2_dry_MNDWI,0.08593400549332632,RF_VIF10,20,15,2026,3
L89_dry_Red,0.08190740601429689,RF_VIF10,20,15,2026,4
S2_wet_NBR2,0.08046007855140737,RF_VIF10,20,15,2026,5
