block_size_km,fold,feature,ranking_importance,rank,selected,source_group,season_or_orbit,feature_family
15,1,S2_wet_MTCI,0.008467541643389503,61,False,Sentinel-2 optical,wet,spectral_index
15,1,L89_wet_SWIR2,0.008449453064870672,62,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,1,S2_wet_MSR,0.008350862332708738,63,False,Sentinel-2 optical,wet,spectral_index
15,1,S2_wet_B2,0.008221443385203276,64,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,1,L89_wet_NIR,0.00821496700938334,65,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,1,S2_dry_SR,0.007854593007016818,66,False,Sentinel-2 optical,dry,spectral_index
15,1,S2_wet_B3,0.007721726258363686,67,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,1,L89_wet_NDVI,0.007392060863591608,68,False,Landsat 8/9 optical,wet,spectral_index
15,1,L89_wet_SWIR2_p75,0.007294311851089371,69,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,1,S2_wet_B4,0.0072645041182021475,70,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,1,S2_wet_NDMI,0.007088225399959988,71,False,Sentinel-2 optical,wet,spectral_index
15,1,S1_VHdesc_p25,0.007060556236280225,72,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,1,L89_wet_SWIR1,0.007042951745333044,73,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,1,DEM_slope,0.007024296285466688,74,False,DEM/topography,static_or_annual,topographic
15,1,S2_wet_NDI,0.006998203270779436,75,False,Sentinel-2 optical,wet,spectral_index
15,1,L89_wet_Red,0.0067430776296266825,76,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,1,S2_wet_B5,0.006611422141686163,77,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,1,S1_VH_glcm_contrast_5x5,0.006378188177727015,78,False,Sentinel-1 SAR,static_or_annual,texture
15,1,L89_wet_BSI,0.006352840513010194,79,False,Landsat 8/9 optical,wet,spectral_index
15,1,S1_VVminusVH_asc_p50,0.006187817163887409,80,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,1,L89_wet_NDMI,0.006065613320012943,81,False,Landsat 8/9 optical,wet,spectral_index
15,1,L89_wet_Blue,0.0059671147224140565,82,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,1,S1_VVdesc_p25,0.005741786801721744,83,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,1,S1_VVdesc_p50,0.005654945763593006,84,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,1,S1_VHdesc_p50,0.005652449433875345,85,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,1,L89_wet_Green,0.005490217997746717,86,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,1,L89_wet_MSI,0.005471784952844395,87,False,Landsat 8/9 optical,wet,spectral_index
15,1,S1_VH_glcm_ent_5x5,0.004803023805283579,88,False,Sentinel-1 SAR,static_or_annual,texture
15,1,S1_VH_glcm_asm_5x5,0.004462592345773788,89,False,Sentinel-1 SAR,static_or_annual,texture
15,1,S2_wet_PSRI,0.004243334747240942,90,False,Sentinel-2 optical,wet,spectral_index
15,1,S1_VHdesc_p75,0.004048330859565343,91,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,1,S1_VVdesc_p75,0.0034189769051422405,92,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,1,S1_VHdesc_std,0.0030557492492462725,93,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,1,S1_VVminusVH_desc_p50,0.002399358766188584,94,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,1,DEM_hillshade,0.002360142938604736,95,False,DEM/topography,static_or_annual,topographic
15,1,S1_VVdesc_std,0.0021425178981700674,96,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,1,DEM_aspect,0.0020967816351525784,97,False,DEM/topography,static_or_annual,topographic
15,2,S2_dry_CVI,0.02349814606364979,1,True,Sentinel-2 optical,dry,spectral_index
15,2,DEM_elevation,0.022171861622903667,2,True,DEM/topography,static_or_annual,topographic
15,2,S2_dry_B11,0.01893192337006798,3,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,2,S2_wet_NBR2,0.017018181637045243,4,True,Sentinel-2 optical,wet,spectral_index
15,2,S2_dry_B12,0.01649811907663431,5,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,2,L89_dry_Green,0.016450156798871397,6,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,2,L89_dry_SWIR2,0.01594022167267931,7,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,2,S2_dry_B2,0.01582684347473857,8,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,2,S2_wet_GNDVI,0.015610296531727116,9,True,Sentinel-2 optical,wet,spectral_index
15,2,S2_dry_MNDWI,0.015443661368472921,10,True,Sentinel-2 optical,dry,spectral_index
15,2,S2_dry_B6,0.015330671801216684,11,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,2,S2_dry_GNDVI,0.015299114995776918,12,False,Sentinel-2 optical,dry,spectral_index
15,2,S1_VHasc_p50,0.015155874414158938,13,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,2,S2_dry_B7,0.01491234182904597,14,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,2,L89_dry_Red,0.014765129709324577,15,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,2,L89_dry_NBR,0.014642857973071311,16,True,Landsat 8/9 optical,dry,spectral_index
15,2,S2_dry_NBR2,0.014420131390016739,17,False,Sentinel-2 optical,dry,spectral_index
15,2,S2_dry_B8,0.014395172765785915,18,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,2,L89_wet_NBR2,0.014333416319327294,19,True,Landsat 8/9 optical,wet,spectral_index
15,2,S2_dry_B3,0.014016038206032748,20,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,2,L89_dry_NBR2,0.013945232077630983,21,False,Landsat 8/9 optical,dry,spectral_index
15,2,L89_dry_NDMI,0.013873666633266151,22,False,Landsat 8/9 optical,dry,spectral_index
15,2,L89_dry_SWIR1,0.01373932884383956,23,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,2,L89_dry_BSI,0.01371594691812905,24,False,Landsat 8/9 optical,dry,spectral_index
15,2,S2_dry_NDI,0.01364382253019264,25,True,Sentinel-2 optical,dry,spectral_index
15,2,L89_dry_SWIR2_p75,0.013228326021257538,26,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,2,S2_dry_SR,0.012983380029449295,27,True,Sentinel-2 optical,dry,spectral_index
15,2,L89_dry_NIR,0.012964584410509843,28,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,2,L89_dry_Blue,0.012802533564717746,29,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,2,S2_wet_CVI,0.012716345607541868,30,True,Sentinel-2 optical,wet,spectral_index
15,2,S2_wet_CI_RE,0.012285812511058137,31,True,Sentinel-2 optical,wet,spectral_index
15,2,S2_wet_NBR,0.012228164016547255,32,False,Sentinel-2 optical,wet,spectral_index
15,2,S2_dry_NLI,0.012227086439809942,33,False,Sentinel-2 optical,dry,spectral_index
15,2,S2_wet_B12,0.012116569077175208,34,True,Sentinel-2 optical,wet,spectral_band_or_percentile
15,2,S2_wet_NDWI,0.012073461448050559,35,False,Sentinel-2 optical,wet,spectral_index
15,2,S1_VVasc_p50,0.012009167036418024,36,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,2,S2_dry_NDWI,0.011842932225525352,37,False,Sentinel-2 optical,dry,spectral_index
15,2,L89_dry_NDVI,0.011612007488680383,38,True,Landsat 8/9 optical,dry,spectral_index
15,2,S2_dry_MSR,0.011248586154900668,39,False,Sentinel-2 optical,dry,spectral_index
15,2,S2_dry_NDVI,0.011007760728303454,40,False,Sentinel-2 optical,dry,spectral_index
15,2,DEM_slope,0.010894855223190463,41,True,DEM/topography,static_or_annual,topographic
15,2,S2_wet_RDVI,0.010829924673701582,42,False,Sentinel-2 optical,wet,spectral_index
15,2,S2_wet_B11,0.01077025338550149,43,True,Sentinel-2 optical,wet,spectral_band_or_percentile
15,2,S2_dry_NDVI_RE,0.010686802726346341,44,False,Sentinel-2 optical,dry,spectral_index
15,2,S2_wet_NDVI,0.010585122806878426,45,False,Sentinel-2 optical,wet,spectral_index
15,2,S2_wet_B8,0.01045688091647284,46,True,Sentinel-2 optical,wet,spectral_band_or_percentile
15,2,L89_dry_MSI,0.010344959098451857,47,True,Landsat 8/9 optical,dry,spectral_index
15,2,S2_dry_RDVI,0.010324332749323832,48,False,Sentinel-2 optical,dry,spectral_index
15,2,S2_dry_NBR,0.010309719262990137,49,False,Sentinel-2 optical,dry,spectral_index
15,2,S2_dry_B5,0.010248817361235734,50,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,2,S2_wet_NDVI_RE,0.010194875276113164,51,False,Sentinel-2 optical,wet,spectral_index
15,2,S2_wet_B7,0.010131606350565602,52,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,2,S2_wet_NLI,0.010021596282211699,53,False,Sentinel-2 optical,wet,spectral_index
15,2,S2_wet_MSR,0.009833667314220286,54,False,Sentinel-2 optical,wet,spectral_index
15,2,S2_wet_SR,0.009798728913226059,55,False,Sentinel-2 optical,wet,spectral_index
15,2,L89_wet_NIR,0.009698937181210556,56,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,2,S2_wet_MNDWI,0.009680116684002192,57,False,Sentinel-2 optical,wet,spectral_index
15,2,S2_wet_B2,0.009648090921684626,58,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,2,S2_dry_NDMI,0.009236312965479507,59,False,Sentinel-2 optical,dry,spectral_index
15,2,S2_dry_MTCI,0.009191667587542723,60,False,Sentinel-2 optical,dry,spectral_index
15,2,S2_dry_PSRI,0.009190105546499246,61,False,Sentinel-2 optical,dry,spectral_index
15,2,S2_wet_B5,0.009105446228146522,62,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,2,L89_wet_NBR,0.008796758352067235,63,False,Landsat 8/9 optical,wet,spectral_index
15,2,S2_dry_CI_RE,0.00879519014945444,64,False,Sentinel-2 optical,dry,spectral_index
15,2,S2_wet_MTCI,0.008714786930831771,65,False,Sentinel-2 optical,wet,spectral_index
15,2,S2_wet_B3,0.008365397511013615,66,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,2,S2_wet_B4,0.008316160283995983,67,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,2,S2_dry_B4,0.007840455651354748,68,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,2,S2_wet_B6,0.00777784405223056,69,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,2,L89_wet_SWIR2,0.007531125510639318,70,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,2,S2_wet_NDMI,0.007523961177050505,71,False,Sentinel-2 optical,wet,spectral_index
15,2,S1_VVminusVH_asc_p50,0.007079235255077262,72,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,2,L89_wet_NDVI,0.006821262222392156,73,False,Landsat 8/9 optical,wet,spectral_index
15,2,L89_wet_Green,0.0066920265004498675,74,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,2,S1_VHdesc_p50,0.006463037249749107,75,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,2,L89_wet_BSI,0.006417155901448974,76,False,Landsat 8/9 optical,wet,spectral_index
15,2,S1_VVdesc_p50,0.006393815921835564,77,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,2,S2_wet_NDI,0.006371815282475791,78,False,Sentinel-2 optical,wet,spectral_index
15,2,S1_VH_glcm_contrast_5x5,0.00614779856941652,79,False,Sentinel-1 SAR,static_or_annual,texture
15,2,L89_wet_Blue,0.006098324241279689,80,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,2,L89_wet_SWIR1,0.005591358189017908,81,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,2,L89_wet_SWIR2_p75,0.005566850130522645,82,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,2,S1_VVdesc_p25,0.0054774416134390266,83,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,2,L89_wet_Red,0.005392550280046249,84,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,2,L89_wet_NDMI,0.005339244947299232,85,False,Landsat 8/9 optical,wet,spectral_index
15,2,L89_wet_MSI,0.0052367467261618455,86,False,Landsat 8/9 optical,wet,spectral_index
15,2,S1_VHdesc_p25,0.005194505368680353,87,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,2,S2_wet_PSRI,0.004578793496848128,88,False,Sentinel-2 optical,wet,spectral_index
15,2,S1_VVdesc_p75,0.0036189145254637606,89,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,2,S1_VH_glcm_asm_5x5,0.0035754165133271283,90,False,Sentinel-1 SAR,static_or_annual,texture
15,2,S1_VHdesc_p75,0.0035140706437380115,91,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,2,S1_VHdesc_std,0.0034942988311786466,92,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,2,S1_VH_glcm_ent_5x5,0.003371579279547763,93,False,Sentinel-1 SAR,static_or_annual,texture
15,2,DEM_hillshade,0.003166418866309647,94,False,DEM/topography,static_or_annual,topographic
15,2,S1_VVminusVH_desc_p50,0.002445617613121148,95,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,2,S1_VVdesc_std,0.0021485716104000917,96,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,2,DEM_aspect,0.0020337763635893107,97,False,DEM/topography,static_or_annual,topographic
15,3,S2_dry_CVI,0.024800717877269285,1,True,Sentinel-2 optical,dry,spectral_index
15,3,DEM_elevation,0.01985440514599593,2,True,DEM/topography,static_or_annual,topographic
15,3,S2_dry_B11,0.01984528620348097,3,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,3,S2_dry_MNDWI,0.01739112426092493,4,True,Sentinel-2 optical,dry,spectral_index
15,3,S2_dry_B8,0.015743059480770517,5,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,3,S2_wet_NDWI,0.015262702999232203,6,True,Sentinel-2 optical,wet,spectral_index
15,3,L89_dry_Green,0.01505392748521932,7,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,3,L89_dry_SWIR2_p75,0.015028823162912366,8,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,3,S2_dry_NBR2,0.014885626545957277,9,True,Sentinel-2 optical,dry,spectral_index
15,3,S1_VVasc_p50,0.01482739252096791,10,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,3,S2_wet_NBR2,0.014742888776601746,11,True,Sentinel-2 optical,wet,spectral_index
15,3,S2_dry_B12,0.014679766604914622,12,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,3,S1_VHasc_p50,0.014579190867770753,13,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,3,L89_dry_SWIR2,0.01435670406049321,14,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,3,L89_dry_NIR,0.01432832032960132,15,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,3,L89_dry_SWIR1,0.014252946225230665,16,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,3,L89_dry_Blue,0.014239767666372466,17,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,3,S2_dry_NDI,0.014224088253434727,18,True,Sentinel-2 optical,dry,spectral_index
15,3,S2_dry_B2,0.014008717451978889,19,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,3,L89_wet_NBR2,0.01377448194909324,20,True,Landsat 8/9 optical,wet,spectral_index
15,3,S2_dry_B3,0.01371541969235357,21,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,3,L89_dry_NBR,0.013686988959544677,22,False,Landsat 8/9 optical,dry,spectral_index
15,3,L89_dry_BSI,0.013416732298642512,23,False,Landsat 8/9 optical,dry,spectral_index
15,3,S2_dry_NBR,0.0132084806387479,24,True,Sentinel-2 optical,dry,spectral_index
15,3,L89_dry_Red,0.013001662334335948,25,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,3,S2_dry_B5,0.012839522348925379,26,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,3,S2_wet_GNDVI,0.012803170416638322,27,False,Sentinel-2 optical,wet,spectral_index
15,3,S2_dry_NDWI,0.012800503679233213,28,True,Sentinel-2 optical,dry,spectral_index
15,3,S2_dry_CI_RE,0.012683074412082537,29,True,Sentinel-2 optical,dry,spectral_index
15,3,S2_wet_CVI,0.012665702328470784,30,True,Sentinel-2 optical,wet,spectral_index
15,3,L89_dry_NDVI,0.01257945501338023,31,False,Landsat 8/9 optical,dry,spectral_index
15,3,S2_dry_B6,0.01255186480412103,32,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,3,L89_dry_NDMI,0.012443887456139752,33,False,Landsat 8/9 optical,dry,spectral_index
15,3,S2_dry_B7,0.012356177183539874,34,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,3,S2_dry_SR,0.012227558178674465,35,False,Sentinel-2 optical,dry,spectral_index
15,3,S2_wet_CI_RE,0.012097930868672288,36,True,Sentinel-2 optical,wet,spectral_index
15,3,S2_dry_NLI,0.011971342151944309,37,False,Sentinel-2 optical,dry,spectral_index
15,3,S2_dry_GNDVI,0.011850120410008363,38,False,Sentinel-2 optical,dry,spectral_index
15,3,S2_wet_B12,0.011827060668179418,39,True,Sentinel-2 optical,wet,spectral_band_or_percentile
15,3,L89_dry_MSI,0.011813752088401372,40,True,Landsat 8/9 optical,dry,spectral_index
15,3,S2_wet_MNDWI,0.01175953089294817,41,False,Sentinel-2 optical,wet,spectral_index
15,3,S2_dry_MSR,0.011734455449851775,42,False,Sentinel-2 optical,dry,spectral_index
15,3,S2_dry_B4,0.01159165131273104,43,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,3,S2_dry_NDMI,0.011390561480812137,44,False,Sentinel-2 optical,dry,spectral_index
15,3,S2_wet_NDVI_RE,0.011379921847769224,45,False,Sentinel-2 optical,wet,spectral_index
15,3,S2_dry_RDVI,0.010852496128276377,46,False,Sentinel-2 optical,dry,spectral_index
15,3,S2_dry_NDVI_RE,0.010685156590194419,47,False,Sentinel-2 optical,dry,spectral_index
15,3,S2_wet_NBR,0.010547737005689735,48,False,Sentinel-2 optical,wet,spectral_index
15,3,L89_dry_NBR2,0.01048399874142453,49,False,Landsat 8/9 optical,dry,spectral_index
15,3,S2_dry_NDVI,0.010386075707150477,50,False,Sentinel-2 optical,dry,spectral_index
15,3,S2_wet_SR,0.010255180079185388,51,False,Sentinel-2 optical,wet,spectral_index
15,3,DEM_slope,0.01014910291076525,52,True,DEM/topography,static_or_annual,topographic
15,3,S2_wet_MTCI,0.010024238873156005,53,True,Sentinel-2 optical,wet,spectral_index
15,3,S2_wet_B11,0.009842778950973019,54,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,3,S2_wet_NDVI,0.009663439453328267,55,False,Sentinel-2 optical,wet,spectral_index
15,3,L89_wet_NBR,0.009618217147209104,56,False,Landsat 8/9 optical,wet,spectral_index
15,3,S2_wet_B7,0.009446832959348433,57,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,3,S2_dry_PSRI,0.009439405307913835,58,False,Sentinel-2 optical,dry,spectral_index
15,3,S2_wet_MSR,0.009081938600977722,59,False,Sentinel-2 optical,wet,spectral_index
15,3,S2_wet_RDVI,0.00888066441888909,60,False,Sentinel-2 optical,wet,spectral_index
15,3,S2_wet_B6,0.008769212964897338,61,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,3,L89_wet_NDVI,0.008696590626825108,62,False,Landsat 8/9 optical,wet,spectral_index
15,3,S2_wet_B3,0.008670713649186887,63,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,3,S2_wet_B8,0.008397736645050589,64,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,3,S2_wet_NLI,0.008239871413204381,65,False,Sentinel-2 optical,wet,spectral_index
15,3,L89_wet_SWIR2,0.00813066790953862,66,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,3,S2_wet_B5,0.008091203892837325,67,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,3,S2_dry_MTCI,0.008061436837791942,68,False,Sentinel-2 optical,dry,spectral_index
15,3,S2_wet_B2,0.007695587183071852,69,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,3,S2_wet_B4,0.0076650960682228255,70,False,Sentinel-2 optical,wet,spectral_band_or_percentile
15,3,L89_wet_BSI,0.007575915776871123,71,False,Landsat 8/9 optical,wet,spectral_index
15,3,L89_wet_NIR,0.007312090858728236,72,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,3,S1_VH_glcm_contrast_5x5,0.006982037143432096,73,False,Sentinel-1 SAR,static_or_annual,texture
15,3,S2_wet_NDMI,0.006968842975073435,74,False,Sentinel-2 optical,wet,spectral_index
15,3,L89_wet_Blue,0.006936629923307472,75,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,3,L89_wet_SWIR1,0.006881050055179971,76,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,3,L89_wet_SWIR2_p75,0.006705514925432341,77,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,3,S1_VHdesc_p50,0.006622791510913253,78,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,3,L89_wet_NDMI,0.006575231384742286,79,False,Landsat 8/9 optical,wet,spectral_index
15,3,S1_VHdesc_p25,0.006432627121479788,80,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,3,S1_VVdesc_p50,0.006215099040368945,81,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,3,L89_wet_Green,0.005967956695513949,82,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,3,L89_wet_MSI,0.005953054982177914,83,False,Landsat 8/9 optical,wet,spectral_index
15,3,S2_wet_NDI,0.00590979610735734,84,False,Sentinel-2 optical,wet,spectral_index
15,3,S1_VVdesc_p75,0.005837453584118594,85,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,3,L89_wet_Red,0.0058207464730128606,86,False,Landsat 8/9 optical,wet,spectral_band_or_percentile
15,3,S1_VVminusVH_asc_p50,0.005738380041809762,87,False,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,3,S1_VVdesc_p25,0.004088008118334666,88,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,3,S1_VHdesc_p75,0.003986964755007783,89,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,3,S2_wet_PSRI,0.0039720755755912485,90,False,Sentinel-2 optical,wet,spectral_index
15,3,S1_VH_glcm_asm_5x5,0.0034063418499226646,91,False,Sentinel-1 SAR,static_or_annual,texture
15,3,S1_VH_glcm_ent_5x5,0.003220046700183467,92,False,Sentinel-1 SAR,static_or_annual,texture
15,3,S1_VHdesc_std,0.003001563486087608,93,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,3,DEM_hillshade,0.002897912560551991,94,False,DEM/topography,static_or_annual,topographic
15,3,S1_VVminusVH_desc_p50,0.002565489902321341,95,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,3,S1_VVdesc_std,0.002219514900324669,96,False,Sentinel-1 SAR,descending,sar_backscatter_metric
15,3,DEM_aspect,0.0021550187026761697,97,False,DEM/topography,static_or_annual,topographic
15,4,S2_dry_CVI,0.022227418317574767,1,True,Sentinel-2 optical,dry,spectral_index
15,4,S2_dry_MNDWI,0.02093911254416972,2,True,Sentinel-2 optical,dry,spectral_index
15,4,S2_dry_B11,0.020002165722782253,3,True,Sentinel-2 optical,dry,spectral_band_or_percentile
15,4,DEM_elevation,0.018716153023859303,4,True,DEM/topography,static_or_annual,topographic
15,4,S2_wet_NBR2,0.01870359694249639,5,True,Sentinel-2 optical,wet,spectral_index
15,4,L89_dry_BSI,0.017851167315082808,6,True,Landsat 8/9 optical,dry,spectral_index
15,4,L89_dry_SWIR1,0.015861335621862257,7,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,4,L89_dry_NDVI,0.015715458673106086,8,True,Landsat 8/9 optical,dry,spectral_index
15,4,L89_dry_SWIR2,0.01563967392888269,9,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,4,L89_dry_NBR,0.015609009152029386,10,False,Landsat 8/9 optical,dry,spectral_index
15,4,S2_dry_B12,0.015468406223666676,11,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,4,S1_VHasc_p50,0.015272868466867439,12,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,4,L89_dry_NIR,0.014969187569111086,13,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,4,S2_dry_NBR2,0.014784300782843889,14,True,Sentinel-2 optical,dry,spectral_index
15,4,S2_wet_NLI,0.014705478581668438,15,True,Sentinel-2 optical,wet,spectral_index
15,4,L89_wet_NBR2,0.014458887073985849,16,True,Landsat 8/9 optical,wet,spectral_index
15,4,L89_dry_MSI,0.014360727802779832,17,True,Landsat 8/9 optical,dry,spectral_index
15,4,S1_VVasc_p50,0.014281727550892175,18,True,Sentinel-1 SAR,ascending,sar_backscatter_metric
15,4,S2_dry_GNDVI,0.014141101580095615,19,True,Sentinel-2 optical,dry,spectral_index
15,4,S2_wet_B12,0.014049160989823879,20,True,Sentinel-2 optical,wet,spectral_band_or_percentile
15,4,S2_wet_NBR,0.013796976904681643,21,True,Sentinel-2 optical,wet,spectral_index
15,4,S2_dry_NLI,0.013697528420062654,22,False,Sentinel-2 optical,dry,spectral_index
15,4,S2_wet_NDVI_RE,0.013339957317749137,23,False,Sentinel-2 optical,wet,spectral_index
15,4,S2_dry_NDWI,0.013280394990433975,24,False,Sentinel-2 optical,dry,spectral_index
15,4,S2_dry_B6,0.012909304765095723,25,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,4,S2_dry_NBR,0.0128433101388567,26,False,Sentinel-2 optical,dry,spectral_index
15,4,L89_dry_Green,0.012841198914649311,27,True,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,4,S2_wet_MSR,0.012719966847266156,28,False,Sentinel-2 optical,wet,spectral_index
15,4,L89_dry_Red,0.012668386646909781,29,False,Landsat 8/9 optical,dry,spectral_band_or_percentile
15,4,S2_dry_NDI,0.012584043332753059,30,True,Sentinel-2 optical,dry,spectral_index
15,4,L89_dry_NDMI,0.012457911038247938,31,False,Landsat 8/9 optical,dry,spectral_index
15,4,S2_dry_B7,0.012355869829067886,32,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,4,S2_dry_SR,0.012117695841054373,33,True,Sentinel-2 optical,dry,spectral_index
15,4,L89_wet_NBR,0.01206524472174323,34,True,Landsat 8/9 optical,wet,spectral_index
15,4,S2_wet_CI_RE,0.012002729899387422,35,False,Sentinel-2 optical,wet,spectral_index
15,4,S2_dry_NDMI,0.011726191630012107,36,True,Sentinel-2 optical,dry,spectral_index
15,4,L89_dry_NBR2,0.011614653297093104,37,False,Landsat 8/9 optical,dry,spectral_index
15,4,S2_wet_RDVI,0.01157934920221382,38,False,Sentinel-2 optical,wet,spectral_index
15,4,S2_dry_B8,0.01137085551136489,39,False,Sentinel-2 optical,dry,spectral_band_or_percentile
15,4,S2_wet_NDVI,0.011318888369439728,40,False,Sentinel-2 optical,wet,spectral_index
15,4,S2_wet_GNDVI,0.011227597636442068,41,False,Sentinel-2 optical,wet,spectral_index
15,4,S2_wet_NDWI,0.010913342749411834,42,False,Sentinel-2 optical,wet,spectral_index
15,4,S2_wet_MTCI,0.010851138009347852,43,True,Sentinel-2 optical,wet,spectral_index
