DEM_elevation,S2_dry_CVI,S2_dry_MNDWI,L89_dry_SWIR1,L89_dry_NIR,S2_dry_B2,S1_VHasc_p50,L89_dry_Green,S2_wet_B12,L89_dry_MSI,S2_dry_B5,L89_wet_NBR2,S2_dry_NDI,S2_dry_NDMI,S2_wet_NBR2,S2_wet_B8,L89_wet_MSI,S2_wet_NDMI,L89_wet_NIR,L89_wet_Green,L89_wet_NDMI,S2_dry_NBR2,S2_wet_CVI,L89_dry_BSI,L89_wet_SWIR2
347.0,2.8016207,-0.49662566,0.24924,0.2662625,0.0675,-18.207228,0.0922975,0.092199996,1.0334083,0.1301,0.1790778,0.09167993,0.23949888,0.20028967,0.2696,0.82855666,0.14704464,0.31766,0.11579625,0.13011982,0.2436137,1.7324882,0.09811645,0.18875375
350.0,2.3667314,-0.3528616,0.1425125,0.1984475,0.0692,-17.691418,0.0744775,0.0886,0.7258954,0.1365,0.13211697,0.07242849,0.24806868,0.17237088,0.2629,0.9831041,0.12979214,0.2407425,0.10042375,0.008520484,0.16886728,1.6980081,-0.02366424,0.16532375
347.0,2.692691,-0.46574643,0.3626225,0.3042675,0.1185,-20.59087,0.110585,0.1983,1.2982084,0.23345,0.1837523,-0.097718224,-0.015056726,0.1247028,0.2442,1.1916956,-0.1572652,0.32679,0.1431175,-0.08746449,0.13658473,2.0556068,0.1755605,0.2561425
351.0,2.9773893,-0.45014644,0.2914525,0.2895275,0.0789,-17.0788,0.09865,0.1924,1.1968035,0.19155,0.19236597,-0.02122456,0.14549117,0.11706996,0.206,1.1538727,-0.08035714,0.341695,0.125325,-0.07144001,0.21282022,2.1763637,0.15413797,0.2317225
352.0,2.8098166,-0.447564,0.212665,0.247315,0.0648,-18.4214,0.076485,0.1354,0.949502,0.1522,0.25660524,-0.08042486,-0.063350566,0.13676107,0.2097,0.730885,-0.1053754,0.29929,0.07814875,0.19043308,0.15378955,2.2047598,0.05808859,0.12275375
447.0,2.5834506,-0.40393627,0.1233725,0.31033126,0.0428,-18.298159,0.05502125,0.0775,0.45129722,0.1018,0.26921844,0.27596435,0.3631626,0.209967,0.2374,0.4371575,0.20040832,0.2708825,0.0611125,0.3916359,0.3189905,1.7631198,-0.24543849,0.07038
451.0,2.628627,-0.40409473,0.1361875,0.3038275,0.038,-17.312704,0.0517625,0.0807,0.474669,0.1035,0.2759461,0.29400963,0.36137408,0.16787462,0.2348,0.6328441,0.20444594,0.31506124,0.08557375,0.24000157,0.31381908,1.8363829,-0.26821536,0.108275
452.0,2.5655627,-0.34984517,0.1153975,0.24710874,0.0381,-17.722748,0.0544575,0.0912,0.45739752,0.0936,0.21668306,0.30041155,0.3589041,0.1835273,0.2026,0.48615047,0.18316099,0.1367375,0.0536875,0.34575874,0.32464355,1.8771179,-0.22460209,0.0427975
446.0,2.5754817,-0.33318326,0.1235375,0.2583425,0.04045,-17.808437,0.0531375,0.0803,0.44645056,0.1001,0.27512163,0.2767773,0.37458378,0.1918506,0.1779,0.46739104,0.20324655,0.23352376,0.0553375,0.36617014,0.30689058,1.9719975,-0.27970055,0.05705625
452.0,2.6606002,-0.4058566,0.12593,0.3163675,0.03585,-16.423132,0.056685,0.0761,0.47626448,0.09495,0.2746969,0.28245258,0.34555596,0.21915281,0.1957,0.5424258,0.22668813,0.2229225,0.060755,0.2966588,0.32850042,1.9757904,-0.29971325,0.070765
454.0,2.5650785,-0.3890698,0.1344275,0.290215,0.038,-17.064425,0.0577575,0.0802,0.4652444,0.10885,0.23317532,0.25012875,0.32025966,0.21056722,0.21,0.5545115,0.17472766,0.2159375,0.0645775,0.28657782,0.32024747,1.8406743,-0.26984856,0.072965
453.0,2.8613622,-0.4232558,0.130165,0.2702775,0.0382,-16.54862,0.0567125,0.0915,0.5072379,0.096,0.26001015,0.26919138,0.3471783,0.18009143,0.1918,0.53286016,0.11769124,0.2213,0.0614425,0.30475047,0.31272578,1.955488,-0.17789799,0.0721125
458.0,2.7749434,-0.408867,0.11592,0.2494875,0.0479,-17.236698,0.0530275,0.1115,0.46809265,0.145,0.33696532,0.17370893,0.33452597,0.21550626,0.3128,0.5056476,0.24306218,0.292305,0.0515425,0.34417915,0.28907722,2.6543615,-0.26734748,0.0694725
460.0,2.653933,-0.38929442,0.125985,0.29005,0.0433,-17.206806,0.050525,0.0999,0.45187843,0.1186,0.32439986,0.14251779,0.31835714,0.23301345,0.2762,0.55551696,0.1779315,0.27565375,0.0493425,0.3092682,0.29530203,2.3837154,-0.28980163,0.06882625
459.0,2.476564,-0.30979612,0.11427,0.2693425,0.049,-17.041546,0.0498925,0.078150004,0.42425537,0.1106,0.32592434,0.1580247,0.3038348,0.23185846,0.25010002,0.47119534,0.21429002,0.28761625,0.05328875,0.37513894,0.30380312,2.1753528,-0.30842462,0.06147
463.0,2.682395,-0.36152494,0.11119,0.2498175,0.043,-18.049171,0.05323375,0.0857,0.48198253,0.1242,0.27876228,0.18863894,0.3382999,0.20611395,0.212,0.53311986,0.20840064,0.2328775,0.05795,0.3137055,0.28248754,2.1092708,-0.25334683,0.06932125
460.0,2.3214655,-0.35360864,0.103765,0.1923975,0.0501,-19.448359,0.05938,0.1107,0.50273377,0.1123,0.2451197,0.16191286,0.18422137,0.16874687,0.2291,0.623167,0.22183885,0.24383625,0.06571875,0.2542356,0.30143166,1.8975555,-0.21536411,0.08821375
461.0,2.5103176,-0.39362872,0.129505,0.3291,0.0403,-18.126614,0.0585275,0.1093,0.4537415,0.1166,0.20188098,0.2842105,0.33523864,0.1910054,0.2408,0.85630125,0.21349001,0.22777624,0.08941,0.08046066,0.32460135,2.1772714,-0.3168595,0.1304125
463.0,2.452917,-0.35628626,0.1509825,0.3388625,0.0462,-16.885921,0.06030125,0.10245,0.46504825,0.1211,0.17188083,0.23097113,0.29182878,0.1934005,0.2252,0.754929,0.15428893,0.2019675,0.075,0.14599967,0.31282818,2.2269492,-0.28861257,0.106735
465.0,2.733316,-0.4600263,0.13809875,0.2994275,0.03675,-18.355852,0.0614975,0.17755,0.4449943,0.09745,0.2302781,0.28212193,0.28874865,0.14290103,0.21114999,0.7338418,-0.099956214,0.19755375,0.062955,0.19303773,0.32811126,1.9413401,-0.2787987,0.09313625
464.0,2.881925,-0.45017883,0.14178374,0.2943675,0.042,-18.340101,0.05317875,0.1559,0.44665745,0.1284,0.39638284,0.20526892,0.24800344,0.14134622,0.1989,0.36892512,-0.05100637,0.24198,0.042935,0.4610003,0.29324424,2.265633,-0.3072608,0.0434025
467.0,2.439164,-0.3853318,0.14343375,0.31860876,0.04815,-17.592905,0.06574625,0.122,0.4429784,0.1463,0.2546083,0.23647805,0.3172585,0.13951012,0.2468,0.39363033,-0.024141792,0.269865,0.069665,0.43510106,0.30129775,2.330587,-0.266921,0.06511375
467.0,2.3394208,-0.39959434,0.14947,0.33213875,0.0445,-17.22787,0.0621575,0.10425,0.43515372,0.1215,0.22875707,0.3243243,0.3046568,0.21080707,0.2223,0.67592645,0.18573716,0.182855,0.07995,0.20099442,0.30789572,2.0678287,-0.27616525,0.0796475
166.0,3.3812923,-0.58196974,0.39147,0.2755025,0.094,-21.93995,0.105415,0.19855,1.3953164,0.2214,0.2606685,-0.18200694,-0.240095,0.26578605,0.3384,0.9905176,-0.036785815,0.33317,0.0981275,0.004763786,0.15485506,2.8097825,0.21247673,0.19402
163.0,2.8472586,-0.48476696,0.3569025,0.296045,0.1058,-17.812538,0.12973875,0.2201,1.212817,0.24095,0.20343678,-0.1552394,-0.15720667,0.19095755,0.3772,1.0010289,0.064895496,0.35020626,0.122795,0.014576093,0.036843248,3.9556737,0.16994841,0.25645876
167.0,2.728244,-0.49373978,0.3820925,0.29924875,0.1166,-18.19765,0.1357475,0.198,1.2989326,0.27455,0.18098667,-0.17201474,-0.2152713,0.15952305,0.3468,0.772599,-0.036007915,0.327725,0.08963,0.12828678,0.05778651,2.4494638,0.19914007,0.155245
173.0,3.168807,-0.5156716,0.34549,0.2810025,0.0876,-16.88123,0.1107775,0.15735,1.2552183,0.2318,0.3767987,-0.17556068,-0.1725695,0.3026769,0.4706,0.5396245,0.23198724,0.485575,0.07902875,0.29928192,0.1721252,3.033638,0.19275083,0.12621875
174.0,3.0642252,-0.51138085,0.41455626,0.3094925,0.1126,-17.392761,0.13419375,0.35355,1.3452307,0.2654,0.11929244,-0.20060334,-0.21353588,0.11783678,0.37800002,1.1640525,-0.119624205,0.34241,0.0899325,-0.07580802,0.048535205,2.7488897,0.20907328,0.1816725
171.0,3.6709085,-0.5761974,0.405275,0.31759125,0.0972,-21.076284,0.11059875,0.19385,1.2821498,0.2397,0.21239312,-0.19482496,-0.20143399,0.21396804,0.3338,1.1038672,-0.052728385,0.32567626,0.115095,-0.036956277,0.10554873,3.247609,0.1817237,0.23610875
170.0,2.4278972,-0.3921816,0.38355,0.29841,0.1357,-21.131702,0.1553825,0.2169,1.2881615,0.31625,0.24185075,-0.17986117,-0.15515521,0.19967954,0.4284,0.9022247,0.17847297,0.34610876,0.11007625,0.07768499,0.027298765,2.3443348,0.2055887,0.2110975
169.0,3.2403908,-0.54511744,0.3117475,0.27047,0.0744,-17.552153,0.0963675,0.2562,1.1883459,0.2108,0.15817846,-0.18066995,-0.20906553,0.2024903,0.294,1.2818102,-0.07859833,0.31627125,0.12610875,-0.12314135,0.14256078,2.653241,0.16980737,0.25623876
176.0,2.9744809,-0.50141644,0.3635575,0.2877675,0.1102,-16.672045,0.1219425,0.1725,1.2635845,0.2561,0.25749665,-0.1679644,-0.20799778,0.25722504,0.3898,0.9224997,0.13224965,0.356435,0.0963675,0.060700793,0.068801895,3.2639558,0.18999296,0.16942126
196.0,2.6752121,-0.48431838,0.36524874,0.31783876,0.0939,-16.857162,0.12879,0.1134,1.1056696,0.2092,0.40107867,-0.04803491,-0.08790344,0.37208703,0.5016,0.445758,0.31741238,0.44563124,0.0735425,0.38338417,0.08574754,3.0040553,0.12047098,0.0928475
187.0,3.6719036,-0.6083654,0.328275,0.2560325,0.0702,-18.215624,0.093095,0.2957,1.2653614,0.17265,0.20326799,-0.15602693,-0.22849226,0.15861675,0.279,0.88947713,-0.031922992,0.3507425,0.112125,0.058493882,0.15838484,2.53755,0.17357817,0.250285
200.0,2.5574255,-0.42930248,0.34795126,0.281525,0.1145,-18.62062,0.13347875,0.21555,1.226374,0.2626,0.25462627,-0.16738902,-0.15966941,0.21930666,0.4106,0.6956236,0.12580158,0.37319624,0.10259625,0.18156841,0.04462497,2.831554,0.17807604,0.16944875
196.0,2.7056606,-0.54593277,0.4367625,0.3120225,0.1249,-21.18327,0.1303025,0.30150002,1.4144092,0.2371,0.20865,-0.12784044,-0.24517402,0.14057828,0.37575,0.8884219,0.042463813,0.3004175,0.08670125,0.070968576,0.12247326,2.0778587,0.20598704,0.16889875
213.0,4.0153627,-0.5271319,0.2206125,0.31385124,0.0587,-16.079842,0.07863,0.17594999,0.69365627,0.13575,0.20754945,-0.055352416,0.03937304,0.1972119,0.35425,0.9284901,0.12004852,0.3007475,0.07996375,0.037421733,0.19516134,2.7833753,-0.07897432,0.15943874
192.0,3.0204477,-0.49155644,0.3780225,0.305835,0.0502,-20.078825,0.12555875,0.1057,1.2180878,0.13845,0.26202673,0.016707294,0.06469501,0.21992618,0.2443,0.9431935,0.11909264,0.293185,0.0764025,0.029233595,0.21456397,2.375236,0.1695917,0.108935
212.0,2.768078,-0.48942995,0.37253624,0.30177876,0.1123,-17.360863,0.130275,0.2208,1.3262243,0.25135,0.23971206,-0.17461902,-0.19799367,0.16189033,0.3868,0.83607507,0.14939266,0.379975,0.1046175,0.11708617,0.0064386707,2.5891917,0.19523934,0.2052675
205.0,2.4831424,-0.5095745,0.2527325,0.2037825,0.0766,-19.225485,0.0924625,0.1866,1.3196725,0.1759,0.255878,-0.13601366,-0.22548068,0.2157565,0.2547,0.9407837,0.061431285,0.28939,0.104755,0.030511554,0.047961254,2.3840954,0.18525495,0.14859
206.0,2.4481509,-0.43677375,0.32900375,0.28261125,0.116,-17.597027,0.1305225,0.3512,1.1685796,0.2492,0.33488655,-0.12997906,-0.14636473,0.09145881,0.3724,0.5127049,0.0064220247,0.33515,0.0907575,0.32213494,0.042748474,2.611645,0.1620542,0.1039575
217.0,2.18844,-0.41927558,0.37787125,0.2844125,0.1381,-17.452587,0.14969,0.2146,1.3261501,0.29225,0.16465333,-0.14890629,-0.20293066,0.22857535,0.34145,1.2451769,-0.10965923,0.31591374,0.12197,-0.10894523,0.020746866,2.3521385,0.2107687,0.23494
226.0,2.910018,-0.4880926,0.26085874,0.2267175,0.0958,-20.140593,0.0931775,0.1945,1.1497446,0.191,0.2769143,-0.16609587,-0.17039712,0.15312462,0.2368,0.67075515,-0.059606165,0.239945,0.0771725,0.1970635,0.11553653,2.5521655,0.14829059,0.1188075
215.0,2.1123908,-0.35718063,0.3092175,0.28800124,0.1302,-17.38794,0.13510124,0.31315,1.0873771,0.2619,0.25308028,-0.112797156,-0.107662454,0.14591195,0.42185,0.802959,0.043137647,0.43679,0.1106125,0.11610472,0.047440525,2.8011565,0.14126228,0.184395
224.0,2.8034408,-0.543379,0.2860625,0.2561425,0.0847,-17.304579,0.10261,0.1873,1.1048445,0.174,0.3606345,-0.10227273,-0.17871295,0.27906084,0.419,0.6248798,0.115399964,0.4600825,0.079345,0.23086031,0.11277392,2.790511,0.12787476,0.13583
225.0,2.814522,-0.40609333,0.3151025,0.2894725,0.106,-16.897308,0.1235375,0.1907,1.0850753,0.2468,0.2955116,-0.15359828,-0.07446496,0.25812098,0.3955,0.6355992,0.11080564,0.34065,0.08230125,0.22285555,0.07968769,3.4107127,0.15602884,0.1357475
231.0,2.459419,-0.4231951,0.3027,0.2571875,0.1048,-17.666605,0.1183125,0.15015,1.1654276,0.2336,0.3954646,-0.13325474,-0.14587605,0.20135659,0.37315,0.45117548,0.1622853,0.4162475,0.06604875,0.37821868,0.07344124,2.8435917,0.16996175,0.0885025
229.0,2.4947226,-0.5472717,0.2499,0.2061475,0.0667,-17.232878,0.0861925,0.2235,1.2101316,0.1401,0.29795924,-0.13065015,-0.24874374,0.15019013,0.2525,0.67674536,0.009171267,0.376785,0.0831675,0.19278696,0.07170585,2.0658426,0.16931172,0.1261225
255.0,3.3907146,-0.55479306,0.27895376,0.24226876,0.0788,-17.03316,0.08340125,0.20680001,1.146596,0.1982,0.35139316,-0.16896302,-0.17572945,0.18924662,0.3514,0.57224035,0.07246858,0.3663075,0.0682075,0.27209583,0.15274389,2.9153202,0.15319203,0.102005
459.0,3.4988658,-0.5215088,0.1658875,0.30408874,0.0383,-13.111612,0.04971375,0.0899,0.5307239,0.0942,0.37950233,0.0930584,0.14739245,0.3955523,0.3712,0.57680106,0.29563698,0.3186225,0.0564375,0.26839083,0.33141375,2.7951934,-0.24856302,0.082755
452.0,3.6948805,-0.5463372,0.155245,0.272505,0.0382,-14.096571,0.0453,0.0943,0.56273204,0.0992,0.33846486,0.16936354,0.23157895,0.36884058,0.4156,0.5853613,0.2989423,0.32331124,0.06802875,0.27310267,0.34429467,2.9395576,-0.21463136,0.09893875
502.0,3.8250725,-0.49745333,0.15297624,0.3588825,0.0358,-12.967423,0.04652375,0.0974,0.4270689,0.095,0.44951805,0.24736226,0.35018793,0.3835443,0.4664,0.38959658,0.37216187,0.418805,0.05333,0.43926662,0.37221798,3.1020918,-0.34252322,0.061965
480.0,3.2424352,-0.50714284,0.13539,0.2702775,0.0429,-11.502523,0.0423575,0.11095,0.46244204,0.1048,0.36668524,0.19471945,0.2250191,0.356998,0.38175,0.6351398,0.24092664,0.2653825,0.05058,0.22313698,0.36561447,3.073266,-0.3094328,0.0781075
492.0,3.514033,-0.4981229,0.125655,0.3033325,0.0331,-15.841631,0.03953875,0.09475,0.4186267,0.0893,0.41168475,0.22064637,0.29473728,0.37022176,0.34355,0.4621417,0.26561964,0.34604,0.04981,0.3678565,0.39227742,2.670946,-0.34969336,0.064275
454.0,3.4161537,-0.57265544,0.1989975,0.34808874,0.0294,-13.968429,0.05312375,0.108899996,0.5677961,0.10205,0.40982407,0.2874373,0.24360296,0.38162446,0.48885,0.40468583,0.35031497,0.49012625,0.06147,0.4238323,0.35301304,2.890493,-0.23223954,0.08315375
337.0,3.4906833,-0.49782866,0.163275,0.31832,0.037,-14.096419,0.0503325,0.0865,0.50591946,0.0996,0.42857707,0.1826401,0.27170417,0.385278,0.4028,0.42952153,0.35042295,0.4221325,0.05894,0.39906952,0.35745987,2.8591475,-0.26718518,0.075605
290.0,3.6299384,-0.5163926,0.14830124,0.28041124,0.0336,-13.735654,0.0464275,0.0771,0.5178673,0.0952,0.44763958,0.22046033,0.2715904,0.40974638,0.43255,0.38064826,0.39551437,0.471275,0.065485,0.4485949,0.3440404,3.1726549,-0.26190895,0.06466
388.0,3.1342225,-0.46750945,0.13144375,0.27194124,0.03385,-12.250732,0.0419725,0.0805,0.48630533,0.0913,0.38934675,0.2620217,0.35221165,0.39834735,0.38155,0.3883743,0.38383415,0.36453375,0.05449875,0.44055122,0.39848867,2.4054918,-0.29301646,0.066585
649.0,3.9144313,-0.60193455,0.1912975,0.3335825,0.0253,-17.824905,0.0508825,0.10349999,0.591664,0.09045,0.3834453,0.22322983,0.17543165,0.3883109,0.42514998,0.4998467,0.29004845,0.41439125,0.06481125,0.3335139,0.3524722,3.399163,-0.21405351,0.092545
1262.0,4.4317226,-0.59555113,0.09811375,0.25508374,0.0242,-10.210463,0.02523875,0.082,0.38383883,0.0828,0.42266482,0.32170907,0.37404093,0.3741603,0.40074998,0.39992598,0.37391046,0.2966775,0.038865,0.42864808,0.40375394,3.6873388,-0.39676628,0.04817375
595.0,3.5564165,-0.5631913,0.14221,0.259855,0.0285,-10.882461,0.0450525,0.0847,0.5455035,0.10545,0.41077054,0.169241,0.17766087,0.40131244,0.34695,0.4553883,0.27472827,0.3132325,0.05223,0.3742037,0.3431167,3.0136697,-0.23810849,0.060315
983.0,4.5127654,-0.5595506,0.1132525,0.29511,0.0256,-17.360197,0.035565,0.0791,0.38380402,0.0807,0.4334749,0.26540285,0.38668507,0.38988778,0.40885,0.42441264,0.37483254,0.31931,0.03914,0.4040899,0.3971631,3.6732254,-0.3920927,0.05339875
885.0,3.5161598,-0.48549658,0.13177375,0.32850876,0.0274,-18.055664,0.04545125,0.0788,0.40897408,0.09005,0.42890558,0.2802671,0.34453154,0.40049818,0.33359998,0.41804904,0.28153062,0.374145,0.0549525,0.4103885,0.39782673,3.1285021,-0.36473757,0.06593875
1153.0,4.432352,-0.57022125,0.13484,0.3444175,0.0197,-20.440956,0.03907125,0.0732,0.3941103,0.0672,0.33364326,0.31405908,0.40744781,0.3936126,0.3635,0.4695964,0.34931508,0.3407325,0.06937625,0.36092684,0.39875558,3.6945052,-0.38266638,0.077805
1701.0,4.5053515,-0.5643331,0.1257925,0.2926625,0.0221,-15.796601,0.031715,0.077099994,0.43385538,0.0694,0.0,0.24305713,0.34935117,0.37056586,0.33655,0.0,0.29225326,0.0,0.0,0.0,0.399459,3.353079,-0.34585208,0.0
1148.0,3.58867,-0.44258875,0.11035125,0.23624624,0.0264,-13.881032,0.0404325,0.058700003,0.4800791,0.0844,0.38524297,0.13878083,0.2841774,0.3680682,0.25595,0.41736856,0.33313033,0.247425,0.04184875,0.41106972,0.3510185,2.7459872,-0.2643983,0.04902625
1081.0,3.9415338,-0.46994996,0.084075,0.2416775,0.0255,-7.923831,0.02862125,0.0705,0.35438046,0.08425,0.42121965,0.29538485,0.4314836,0.41099647,0.3642,0.37491336,0.34041852,0.29544,0.03973125,0.45465696,0.41947895,3.3385987,-0.415962,0.04542375
838.0,3.689228,-0.5036389,0.11032375,0.25793,0.02545,-12.785576,0.033145,0.0688,0.4145162,0.0844,0.40694737,0.2689439,0.3511565,0.41119024,0.32095,0.43034592,0.3303318,0.302205,0.04391125,0.39829633,0.39371744,3.3870027,-0.3577359,0.0540175
819.0,4.161,-0.5902965,0.20167875,0.33021376,0.0299,-12.829237,0.05333,0.107700005,0.6101662,0.1075,0.38467124,0.15636367,0.17956145,0.37484753,0.4716,0.47050384,0.31255203,0.3983725,0.0526425,0.36011106,0.33061224,3.3400974,-0.18789902,0.0792075
740.0,4.569312,-0.61612284,0.15145,0.29258,0.0203,-17.628687,0.04261875,0.07585,0.51180327,0.0764,0.41222367,0.21575986,0.25859872,0.38783905,0.34820002,0.43690193,0.32661954,0.32724375,0.04569875,0.39188492,0.36503854,3.6618629,-0.2700081,0.062625
1274.0,3.0666347,-0.4275093,0.07159,0.164925,0.0522,-5.1146293,0.022475,0.0792,0.43121722,0.1084,0.0,0.2703125,0.3524862,0.414852,0.4252,0.0,0.3951369,0.0,0.0,0.0,0.3963463,2.8967266,-0.33991584,0.0
548.0,4.2156425,-0.58721596,0.12877625,0.30351126,0.0255,-19.119383,0.03791625,0.086899996,0.43069977,0.07765,0.3942061,0.28133896,0.3181132,0.40243703,0.42949998,0.4236476,0.3442475,0.34417,0.04787125,0.4048496,0.40003136,3.777338,-0.35943753,0.06632375
691.0,3.841975,-0.53578067,0.1367375,0.3430425,0.0304,-12.592588,0.0369125,0.05895,0.39230445,0.0732,0.4227857,0.27555895,0.38902926,0.4155216,0.34039998,0.37955806,0.3796666,0.34093875,0.0442,0.44973966,0.42558092,3.499437,-0.3916353,0.05430625
517.0,3.8470602,-0.5770776,0.15558875,0.36995125,0.0233,-13.529348,0.04305875,0.06525,0.40181157,0.07105,0.4161105,0.28103936,0.34602597,0.41668978,0.2941,0.39352056,0.3049137,0.3618525,0.048655,0.4352142,0.42096564,3.1987865,-0.38392115,0.059105
703.0,4.3106537,-0.57710665,0.1168825,0.312985,0.0209,-15.782635,0.0389475,0.0613,0.38102007,0.06885,0.40727323,0.2716822,0.38234672,0.41527003,0.3576,0.3638027,0.40593672,0.3593775,0.0469775,0.4664878,0.4219116,3.213873,-0.40512875,0.05399
730.0,3.5299978,-0.54029304,0.17547125,0.40121874,0.0215,-22.80999,0.0467575,0.0764,0.4170324,0.0846,0.4154109,0.3381295,0.31439805,0.38153872,0.38715,0.3921752,0.40035257,0.4447375,0.058445,0.4366008,0.4090705,3.0922878,-0.36984468,0.073185
675.0,3.98757,-0.4964441,0.1335475,0.33194625,0.0237,-15.660003,0.04006125,0.0595,0.3903893,0.07115,0.42753994,0.33338472,0.46116826,0.42592594,0.4348,0.37157482,0.49381164,0.38201,0.044365,0.45817783,0.40266943,3.264235,-0.38841343,0.0521475
545.0,4.0943875,-0.55479836,0.1042875,0.25607374,0.0229,-14.904136,0.0359225,0.053,0.41434205,0.0804,0.44020838,0.26666668,0.35299626,0.39748952,0.2732,0.38402352,0.38311568,0.34846,0.044805,0.44506213,0.41279924,2.924638,-0.36978215,0.0536875
885.0,3.6892636,-0.53278106,0.1195225,0.26794,0.023,-15.936712,0.0365,0.0567,0.4239479,0.07205,0.44323397,0.2691192,0.3242728,0.4313487,0.3628,0.36861318,0.4308815,0.3682325,0.0438975,0.46133327,0.40504083,3.2974346,-0.35724562,0.053825
1241.0,3.3992186,-0.5245009,0.09755,0.1836525,0.02505,-10.785927,0.0325125,0.061350003,0.5017846,0.0669,0.4031426,0.20497428,0.2676354,0.36760595,0.27275002,0.42300358,0.3441105,0.29952374,0.0431825,0.40550217,0.37614515,3.1978817,-0.27716315,0.05411375
1165.0,3.4529736,-0.51728725,0.0897675,0.1777675,0.031,-7.865978,0.0276725,0.0428,0.52003264,0.0611,0.40939456,0.18688525,0.24929252,0.36763301,0.1695,0.41264126,0.3338983,0.281855,0.0366925,0.41578764,0.35260114,2.7813957,-0.2608439,0.0487375
557.0,4.7255564,-0.5856524,0.1193575,0.31085375,0.0208,-15.613261,0.039635,0.0589,0.39503494,0.0741,0.44317982,0.23321126,0.36768803,0.3980815,0.3038,0.35443938,0.391564,0.383165,0.04464,0.4766257,0.4099412,3.6098106,-0.38126126,0.0552825
284.0,3.205382,-0.5225677,0.1338775,0.30886,0.0314,-15.298887,0.0427975,0.0735,0.4352541,0.0828,0.41943213,0.23929961,0.2830189,0.3944043,0.302,0.4051818,0.31536844,0.3522825,0.0468675,0.42330605,0.38947374,2.9700418,-0.34350845,0.0553375
328.0,3.9272804,-0.55812275,0.16491126,0.3829175,0.0326,-12.946619,0.05136375,0.09775,0.43614015,0.1029,0.43458495,0.31074765,0.3674784,0.39543042,0.48299998,0.39722925,0.37857234,0.46451,0.0574,0.43140432,0.39445195,3.2459557,-0.35270056,0.0743125
490.0,2.801473,-0.48231676,0.124115,0.2932125,0.026,-9.03604,0.0383425,0.06655,0.40796375,0.0776,0.40053487,0.33203122,0.4094014,0.41738486,0.3922,0.35676518,0.418043,0.3027825,0.043265,0.47409442,0.41458333,3.2123196,-0.3766444,0.0508825
1163.0,3.2570384,-0.40747935,0.07104,0.1246375,0.053,-2.7658343,0.023905,0.0811,0.5303417,0.094,0.39455688,0.18934081,0.33475706,0.34358555,0.3836,0.41618848,0.3779277,0.12109,0.0181025,0.4131422,0.33476165,2.6547067,-0.24921012,0.0234925
1283.0,3.0555017,-0.45930606,0.084845,0.15765125,0.0383,-7.0588117,0.02675125,0.0771,0.5362538,0.07845,0.37487227,0.18985802,0.2520118,0.34141067,0.3288,0.44068277,0.29753003,0.1946525,0.02792,0.38823068,0.33138958,3.0419407,-0.24558821,0.0390025
719.0,4.0191517,-0.49381542,0.10437,0.2432175,0.0229,-14.978543,0.0328975,0.052649997,0.4291221,0.0598,0.41725916,0.28169015,0.3775216,0.41771904,0.32215,0.35692438,0.4220696,0.323765,0.040515,0.47392148,0.40606767,3.366125,-0.35291404,0.0484075
719.0,2.4245315,-0.3543325,0.11262,0.28202,0.07935,-9.151249,0.03958,0.086799994,0.39577326,0.1094,0.40356225,0.22297744,0.31730273,0.39633054,0.42165,0.38219553,0.33462173,0.33623624,0.0436775,0.4469763,0.39046252,3.0717475,-0.37867424,0.05411375
961.0,3.2484581,-0.5254237,0.14298,0.3554175,0.0244,-19.806942,0.03995125,0.07555,0.4092054,0.0838,0.41275495,0.41538462,0.414256,0.36798286,0.38295,0.40020755,0.36013168,0.3926525,0.04739,0.42835966,0.41590494,3.4817522,-0.37973636,0.06532
801.0,2.854432,-0.38616005,0.12756625,0.34542125,0.03675,-14.81746,0.0462075,0.0724,0.38669243,0.09805,0.44147617,0.26441124,0.41688794,0.41906476,0.4284,0.36278933,0.42547205,0.39147,0.0501675,0.46757826,0.40911135,2.6612246,-0.38669667,0.052065
791.0,3.0376835,-0.42339623,0.12621875,0.32597876,0.04435,-12.304034,0.0398275,0.075399995,0.3930381,0.093,0.39636564,0.32266912,0.4067407,0.38396558,0.44779998,0.40145898,0.4378774,0.3725225,0.0497275,0.42708424,0.41082793,2.5617673,-0.39150825,0.0622675
998.0,3.2219486,-0.47613478,0.137095,0.31803125,0.0323,-16.449417,0.045025,0.0654,0.42573532,0.085,0.4024373,0.26452512,0.35132506,0.4000871,0.3259,0.38274628,0.3458096,0.360945,0.0496175,0.44639695,0.40140465,3.0116189,-0.349669,0.0579225
832.0,3.4642816,-0.45363423,0.1283225,0.31063375,0.0266,-11.632925,0.03958,0.0665,0.41205817,0.073,0.3992009,0.3410901,0.45395318,0.390625,0.3609,0.393035,0.42002755,0.38161126,0.05014,0.43579707,0.38588446,3.0870514,-0.36857828,0.0627075
726.0,3.0043774,-0.4079392,0.135665,0.3308875,0.0486,-10.648189,0.04101,0.070250005,0.4018717,0.0922,0.40949818,0.29618767,0.41334507,0.4045974,0.4111,0.39135307,0.41807032,0.3537125,0.046565,0.43744966,0.39932603,3.2277417,-0.3867735,0.055695
